time_sec,pressure_upstream,pressure_downstream,valve_command,system_state,leak_severity,stiction_factor
0.052,1506.12,350.33,0.0,LEAK,0.8,0.0
0.053,1513.23,349.82,0.0,LEAK,0.8,0.0
0.054,1513.55,348.16,0.0,LEAK,0.8,0.0
0.055,1510.48,347.17,0.0,LEAK,0.8,0.0
0.056,1510.95,349.96,0.0,LEAK,0.8,0.0
0.057,1509.58,347.66,0.0,LEAK,0.8,0.0
0.058,1509.17,349.85,0.0,LEAK,0.8,0.0
0.059,1511.2,348.52,0.0,LEAK,0.8,0.0
0.06,1512.95,349.19,0.0,LEAK,0.8,0.0
0.061,1503.59,350.95,0.0,LEAK,0.8,0.0
0.062,1506.42,349.71,0.0,LEAK,0.8,0.0
0.063,1508.19,350.32,0.0,LEAK,0.8,0.0
0.064,1507.63,351.15,0.0,LEAK,0.8,0.0
0.065,1512.6,348.21,0.0,LEAK,0.8,0.0
0.066,1509.34,351.23,0.0,LEAK,0.8,0.0
0.067,1499.46,350.86,0.0,LEAK,0.8,0.0
0.068,1510.27,348.69,0.0,LEAK,0.8,0.0
0.069,1509.18,349.12,0.0,LEAK,0.8,0.0
0.07,1505.9,350.99,0.0,LEAK,0.8,0.0
0.071,1509.16,349.6,0.0,LEAK,0.8,0.0
0.072,1509.63,348.63,0.0,LEAK,0.8,0.0
0.073,1510.6,348.83,0.0,LEAK,0.8,0.0
0.074,1510.38,350.58,0.0,LEAK,0.8,0.0
0.075,1503.19,351.58,0.0,LEAK,0.8,0.0
0.076,1511.22,350.15,0.0,LEAK,0.8,0.0
0.077,1504.87,352.06,0.0,LEAK,0.8,0.0
0.078,1506.11,348.44,0.0,LEAK,0.8,0.0
0.079,1509.03,350.0,0.0,LEAK,0.8,0.0
0.08,1505.56,349.65,0.0,LEAK,0.8,0.0
0.081,1510.23,349.94,0.0,LEAK,0.8,0.0
0.082,1505.15,348.56,0.0,LEAK,0.8,0.0
0.083,1500.28,348.66,0.0,LEAK,0.8,0.0
0.084,1508.09,352.88,0.0,LEAK,0.8,0.0
0.085,1502.48,351.04,0.0,LEAK,0.8,0.0
0.086,1510.28,352.62,0.0,LEAK,0.8,0.0
0.087,1507.6,352.71,0.0,LEAK,0.8,0.0
0.088,1507.65,351.42,0.0,LEAK,0.8,0.0
0.089,1507.4,352.43,0.0,LEAK,0.8,0.0
0.09,1503.07,347.85,0.0,LEAK,0.8,0.0
0.091,1502.58,347.62,0.0,LEAK,0.8,0.0
0.092,1500.0,351.0,0.0,LEAK,0.8,0.0
0.093,1500.21,351.49,0.0,LEAK,0.8,0.0
0.094,1500.18,348.11,0.0,LEAK,0.8,0.0
0.095,1498.19,350.81,0.0,LEAK,0.8,0.0
0.096,1502.31,349.87,0.0,LEAK,0.8,0.0
0.097,1503.54,349.32,0.0,LEAK,0.8,0.0
0.098,1500.35,347.25,0.0,LEAK,0.8,0.0
0.099,1493.87,349.34,0.0,LEAK,0.8,0.0
0.1,1504.14,350.53,0.0,LEAK,0.8,0.0
0.101,1497.22,350.89,0.0,LEAK,0.8,0.0
0.102,1500.36,349.2,0.0,LEAK,0.8,0.0
0.103,1493.77,348.45,0.0,LEAK,0.8,0.0
0.104,1497.1,351.11,0.0,LEAK,0.8,0.0
0.105,1495.38,350.12,0.0,LEAK,0.8,0.0
0.106,1498.22,351.63,0.0,LEAK,0.8,0.0
0.107,1499.8,347.39,0.0,LEAK,0.8,0.0
0.108,1490.1,349.99,0.0,LEAK,0.8,0.0
0.109,1500.66,351.05,0.0,LEAK,0.8,0.0
0.11,1501.5,351.67,0.0,LEAK,0.8,0.0
0.111,1497.73,351.21,0.0,LEAK,0.8,0.0
0.112,1498.81,349.75,0.0,LEAK,0.8,0.0
0.113,1489.77,348.49,0.0,LEAK,0.8,0.0
0.114,1496.73,349.77,0.0,LEAK,0.8,0.0
0.115,1494.35,350.13,0.0,LEAK,0.8,0.0
0.116,1494.57,346.95,0.0,LEAK,0.8,0.0
0.117,1496.75,349.9,0.0,LEAK,0.8,0.0
0.118,1496.08,349.63,0.0,LEAK,0.8,0.0
0.119,1494.9,351.93,0.0,LEAK,0.8,0.0
0.12,1493.2,352.36,0.0,LEAK,0.8,0.0
0.121,1490.87,352.53,0.0,LEAK,0.8,0.0
0.122,1489.11,350.2,0.0,LEAK,0.8,0.0
0.123,1491.62,350.38,0.0,LEAK,0.8,0.0
0.124,1491.7,347.02,0.0,LEAK,0.8,0.0
0.125,1489.98,348.71,0.0,LEAK,0.8,0.0
0.126,1489.68,350.15,0.0,LEAK,0.8,0.0
0.127,1495.36,349.74,0.0,LEAK,0.8,0.0
0.128,1495.0,350.15,0.0,LEAK,0.8,0.0
0.129,1496.58,347.98,0.0,LEAK,0.8,0.0
0.13,1495.02,350.51,0.0,LEAK,0.8,0.0
0.131,1495.12,351.72,0.0,LEAK,0.8,0.0
0.132,1488.19,345.6,0.0,LEAK,0.8,0.0
0.133,1488.33,351.37,0.0,LEAK,0.8,0.0
0.134,1490.65,347.67,0.0,LEAK,0.8,0.0
0.135,1494.04,349.93,0.0,LEAK,0.8,0.0
0.136,1491.8,348.53,0.0,LEAK,0.8,0.0
0.137,1490.42,349.23,0.0,LEAK,0.8,0.0
0.138,1483.25,349.83,0.0,LEAK,0.8,0.0
0.139,1490.43,352.64,0.0,LEAK,0.8,0.0
0.14,1489.65,351.6,0.0,LEAK,0.8,0.0
0.141,1491.09,351.6,0.0,LEAK,0.8,0.0
0.142,1491.37,348.7,0.0,LEAK,0.8,0.0
0.143,1489.08,349.48,0.0,LEAK,0.8,0.0
0.144,1488.43,350.03,0.0,LEAK,0.8,0.0
0.145,1488.36,349.76,0.0,LEAK,0.8,0.0
0.146,1489.18,347.62,0.0,LEAK,0.8,0.0
0.147,1494.3,349.57,0.0,LEAK,0.8,0.0
0.148,1488.46,346.33,0.0,LEAK,0.8,0.0
0.149,1491.8,350.99,0.0,LEAK,0.8,0.0
0.15,1489.43,350.05,0.0,LEAK,0.8,0.0
0.151,1493.8,349.56,0.0,LEAK,0.8,0.0
0.152,1490.62,348.47,0.0,LEAK,0.8,0.0
0.153,1485.92,348.44,0.0,LEAK,0.8,0.0
0.154,1488.83,349.85,0.0,LEAK,0.8,0.0
0.155,1488.34,346.96,0.0,LEAK,0.8,0.0
0.156,1486.85,348.9,0.0,LEAK,0.8,0.0
0.157,1488.82,350.92,0.0,LEAK,0.8,0.0
0.158,1490.24,349.08,0.0,LEAK,0.8,0.0
0.159,1493.23,351.85,0.0,LEAK,0.8,0.0
0.16,1492.35,352.56,0.0,LEAK,0.8,0.0
0.161,1491.0,346.32,0.0,LEAK,0.8,0.0
0.162,1492.94,349.72,0.0,LEAK,0.8,0.0
0.163,1488.26,350.76,0.0,LEAK,0.8,0.0
0.164,1492.16,348.18,0.0,LEAK,0.8,0.0
0.165,1495.15,349.58,0.0,LEAK,0.8,0.0
0.166,1490.05,350.38,0.0,LEAK,0.8,0.0
0.167,1491.08,351.35,0.0,LEAK,0.8,0.0
0.168,1489.76,350.82,0.0,LEAK,0.8,0.0
0.169,1491.45,348.75,0.0,LEAK,0.8,0.0
0.17,1496.14,351.24,0.0,LEAK,0.8,0.0
0.171,1493.29,351.14,0.0,LEAK,0.8,0.0
0.172,1492.33,349.27,0.0,LEAK,0.8,0.0
0.173,1495.55,349.19,0.0,LEAK,0.8,0.0
0.174,1493.4,349.28,0.0,LEAK,0.8,0.0
0.175,1491.47,351.12,0.0,LEAK,0.8,0.0
0.176,1496.06,348.0,0.0,LEAK,0.8,0.0
0.177,1491.62,347.66,0.0,LEAK,0.8,0.0
0.178,1496.38,348.03,0.0,LEAK,0.8,0.0
0.179,1494.11,346.83,0.0,LEAK,0.8,0.0
0.18,1499.56,350.75,0.0,LEAK,0.8,0.0
0.181,1497.75,350.2,0.0,LEAK,0.8,0.0
0.182,1494.78,349.83,0.0,LEAK,0.8,0.0
0.183,1486.13,351.27,0.0,LEAK,0.8,0.0
0.184,1501.31,347.84,0.0,LEAK,0.8,0.0
0.185,1495.16,350.47,0.0,LEAK,0.8,0.0
0.186,1496.57,346.92,0.0,LEAK,0.8,0.0
0.187,1495.45,349.22,0.0,LEAK,0.8,0.0
0.188,1493.73,351.05,0.0,LEAK,0.8,0.0
0.189,1498.94,351.22,0.0,LEAK,0.8,0.0
0.19,1496.24,350.66,0.0,LEAK,0.8,0.0
0.191,1494.35,350.57,0.0,LEAK,0.8,0.0
0.192,1496.5,351.88,0.0,LEAK,0.8,0.0
0.193,1496.28,351.41,0.0,LEAK,0.8,0.0
0.194,1498.04,350.05,0.0,LEAK,0.8,0.0
0.195,1498.84,349.28,0.0,LEAK,0.8,0.0
0.196,1499.57,351.09,0.0,LEAK,0.8,0.0
0.197,1498.98,348.38,0.0,LEAK,0.8,0.0
0.198,1494.08,348.37,0.0,LEAK,0.8,0.0
0.199,1499.94,351.99,0.0,LEAK,0.8,0.0
0.2,1501.62,348.99,0.0,LEAK,0.8,0.0
0.201,1500.76,351.85,0.0,LEAK,0.8,0.0
0.202,1505.14,349.36,0.0,LEAK,0.8,0.0
0.203,1499.91,349.43,0.0,LEAK,0.8,0.0
0.204,1499.11,351.11,0.0,LEAK,0.8,0.0
0.205,1504.56,349.57,0.0,LEAK,0.8,0.0
0.206,1500.2,348.85,0.0,LEAK,0.8,0.0
0.207,1499.08,350.95,0.0,LEAK,0.8,0.0
0.208,1503.31,346.61,0.0,LEAK,0.8,0.0
0.209,1500.43,350.04,0.0,LEAK,0.8,0.0
0.21,1507.7,348.62,0.0,LEAK,0.8,0.0
0.211,1505.53,351.41,0.0,LEAK,0.8,0.0
0.212,1502.32,351.62,0.0,LEAK,0.8,0.0
0.213,1501.41,346.56,0.0,LEAK,0.8,0.0
0.214,1499.87,350.48,0.0,LEAK,0.8,0.0
0.215,1504.21,351.22,0.0,LEAK,0.8,0.0
0.216,1507.1,350.13,0.0,LEAK,0.8,0.0
0.217,1508.14,348.97,0.0,LEAK,0.8,0.0
0.218,1507.94,351.54,0.0,LEAK,0.8,0.0
0.219,1510.17,350.16,0.0,LEAK,0.8,0.0
0.22,1512.19,352.34,0.0,LEAK,0.8,0.0
0.221,1510.48,349.3,0.0,LEAK,0.8,0.0
0.222,1509.36,351.03,0.0,LEAK,0.8,0.0
0.223,1507.9,351.79,0.0,LEAK,0.8,0.0
0.224,1507.14,348.25,0.0,LEAK,0.8,0.0
0.225,1504.28,348.41,0.0,LEAK,0.8,0.0
0.226,1509.51,349.97,0.0,LEAK,0.8,0.0
0.227,1506.11,348.84,0.0,LEAK,0.8,0.0
0.228,1503.12,350.8,0.0,LEAK,0.8,0.0
0.229,1502.42,349.0,0.0,LEAK,0.8,0.0
0.23,1508.57,351.09,0.0,LEAK,0.8,0.0
0.231,1506.28,350.27,0.0,LEAK,0.8,0.0
0.232,1509.07,349.36,0.0,LEAK,0.8,0.0
0.233,1505.27,348.55,0.0,LEAK,0.8,0.0
0.234,1503.57,350.29,0.0,LEAK,0.8,0.0
0.235,1513.16,350.42,0.0,LEAK,0.8,0.0
0.236,1510.96,348.27,0.0,LEAK,0.8,0.0
0.237,1514.12,349.96,0.0,LEAK,0.8,0.0
0.238,1512.0,350.61,0.0,LEAK,0.8,0.0
0.239,1505.95,349.34,0.0,LEAK,0.8,0.0
0.24,1513.44,351.9,0.0,LEAK,0.8,0.0
0.241,1506.77,350.04,0.0,LEAK,0.8,0.0
0.242,1514.69,349.5,0.0,LEAK,0.8,0.0
0.243,1507.16,350.57,0.0,LEAK,0.8,0.0
0.244,1507.24,347.39,0.0,LEAK,0.8,0.0
0.245,1511.87,350.81,0.0,LEAK,0.8,0.0
0.246,1506.59,351.75,0.0,LEAK,0.8,0.0
0.247,1515.42,349.07,0.0,LEAK,0.8,0.0
0.248,1504.13,350.93,0.0,LEAK,0.8,0.0
0.249,1513.49,349.95,0.0,LEAK,0.8,0.0
0.25,1509.49,347.26,0.0,LEAK,0.8,0.0
0.251,1511.24,350.08,0.0,LEAK,0.8,0.0
0.252,1507.39,349.07,0.0,LEAK,0.8,0.0
0.253,1511.84,351.6,0.0,LEAK,0.8,0.0
0.254,1512.3,349.63,0.0,LEAK,0.8,0.0
0.255,1513.24,348.94,0.0,LEAK,0.8,0.0
0.256,1506.37,349.13,0.0,LEAK,0.8,0.0
0.257,1515.67,349.55,0.0,LEAK,0.8,0.0
0.258,1515.02,354.65,0.0,LEAK,0.8,0.0
0.259,1511.01,350.93,0.0,LEAK,0.8,0.0
0.26,1508.53,350.91,0.0,LEAK,0.8,0.0
0.261,1509.37,350.21,0.0,LEAK,0.8,0.0
0.262,1511.09,352.88,0.0,LEAK,0.8,0.0
0.263,1506.27,349.14,0.0,LEAK,0.8,0.0
0.264,1507.46,349.39,0.0,LEAK,0.8,0.0
0.265,1507.02,351.15,0.0,LEAK,0.8,0.0
0.266,1505.41,349.89,0.0,LEAK,0.8,0.0
0.267,1509.25,349.48,0.0,LEAK,0.8,0.0
0.268,1511.79,349.08,0.0,LEAK,0.8,0.0
0.269,1507.69,351.47,0.0,LEAK,0.8,0.0
0.27,1507.98,349.64,0.0,LEAK,0.8,0.0
0.271,1509.43,350.53,0.0,LEAK,0.8,0.0
0.272,1508.43,349.58,0.0,LEAK,0.8,0.0
0.273,1509.24,347.9,0.0,LEAK,0.8,0.0
0.274,1507.34,351.04,0.0,LEAK,0.8,0.0
0.275,1508.93,348.19,0.0,LEAK,0.8,0.0
0.276,1508.24,347.67,0.0,LEAK,0.8,0.0
0.277,1502.71,349.63,0.0,LEAK,0.8,0.0
0.278,1504.16,350.9,0.0,LEAK,0.8,0.0
0.279,1505.1,351.13,0.0,LEAK,0.8,0.0
0.28,1509.94,352.87,0.0,LEAK,0.8,0.0
0.281,1503.26,350.27,0.0,LEAK,0.8,0.0
0.282,1502.92,348.79,0.0,LEAK,0.8,0.0
0.283,1509.23,347.44,0.0,LEAK,0.8,0.0
0.284,1507.28,349.78,0.0,LEAK,0.8,0.0
0.285,1509.37,351.31,0.0,LEAK,0.8,0.0
0.286,1499.06,348.13,0.0,LEAK,0.8,0.0
0.287,1504.06,350.81,0.0,LEAK,0.8,0.0
0.288,1503.18,350.49,0.0,LEAK,0.8,0.0
0.289,1497.21,349.84,0.0,LEAK,0.8,0.0
0.29,1508.54,352.16,0.0,LEAK,0.8,0.0
0.291,1503.44,350.59,0.0,LEAK,0.8,0.0
0.292,1496.34,351.59,0.0,LEAK,0.8,0.0
0.293,1505.77,350.84,0.0,LEAK,0.8,0.0
0.294,1508.51,347.91,0.0,LEAK,0.8,0.0
0.295,1500.08,350.2,0.0,LEAK,0.8,0.0
0.296,1503.85,350.07,0.0,LEAK,0.8,0.0
0.297,1502.97,349.83,0.0,LEAK,0.8,0.0
0.298,1508.07,351.35,0.0,LEAK,0.8,0.0
0.299,1507.43,352.42,0.0,LEAK,0.8,0.0
0.3,1496.72,350.26,0.0,LEAK,0.8,0.0
0.301,1504.99,352.62,0.0,LEAK,0.8,0.0
0.302,1497.15,350.25,0.0,LEAK,0.8,0.0
0.303,1501.19,347.83,0.0,LEAK,0.8,0.0
0.304,1498.91,350.19,0.0,LEAK,0.8,0.0
0.305,1494.41,350.9,0.0,LEAK,0.8,0.0
0.306,1497.93,349.99,0.0,LEAK,0.8,0.0
0.307,1494.88,348.31,0.0,LEAK,0.8,0.0
0.308,1497.17,350.65,0.0,LEAK,0.8,0.0
0.309,1495.01,349.3,0.0,LEAK,0.8,0.0
0.31,1497.61,351.61,0.0,LEAK,0.8,0.0
0.311,1500.17,352.9,0.0,LEAK,0.8,0.0
0.312,1495.66,349.36,0.0,LEAK,0.8,0.0
0.313,1495.12,350.4,0.0,LEAK,0.8,0.0
0.314,1497.57,350.82,0.0,LEAK,0.8,0.0
0.315,1493.65,351.75,0.0,LEAK,0.8,0.0
0.316,1494.18,350.55,0.0,LEAK,0.8,0.0
0.317,1498.42,349.79,0.0,LEAK,0.8,0.0
0.318,1494.97,349.27,0.0,LEAK,0.8,0.0
0.319,1495.51,349.2,0.0,LEAK,0.8,0.0
0.32,1496.23,349.95,0.0,LEAK,0.8,0.0
0.321,1500.38,349.67,0.0,LEAK,0.8,0.0
0.322,1491.54,351.3,0.0,LEAK,0.8,0.0
0.323,1491.89,348.63,0.0,LEAK,0.8,0.0
0.324,1495.5,349.37,0.0,LEAK,0.8,0.0
0.325,1491.38,350.47,0.0,LEAK,0.8,0.0
0.326,1491.75,349.47,0.0,LEAK,0.8,0.0
0.327,1497.42,349.32,0.0,LEAK,0.8,0.0
0.328,1491.16,348.15,0.0,LEAK,0.8,0.0
0.329,1489.72,351.36,0.0,LEAK,0.8,0.0
0.33,1486.34,349.34,0.0,LEAK,0.8,0.0
0.331,1490.35,350.5,0.0,LEAK,0.8,0.0
0.332,1495.18,348.11,0.0,LEAK,0.8,0.0
0.333,1494.14,350.78,0.0,LEAK,0.8,0.0
0.334,1491.07,348.48,0.0,LEAK,0.8,0.0
0.335,1491.3,349.12,0.0,LEAK,0.8,0.0
0.336,1493.91,351.13,0.0,LEAK,0.8,0.0
0.337,1489.88,350.17,0.0,LEAK,0.8,0.0
0.338,1497.1,351.49,0.0,LEAK,0.8,0.0
0.339,1493.44,349.27,0.0,LEAK,0.8,0.0
0.34,1491.42,349.83,0.0,LEAK,0.8,0.0
0.341,1487.99,349.5,0.0,LEAK,0.8,0.0
0.342,1489.41,350.63,0.0,LEAK,0.8,0.0
0.343,1495.42,348.53,0.0,LEAK,0.8,0.0
0.344,1489.77,350.38,0.0,LEAK,0.8,0.0
0.345,1493.44,349.7,0.0,LEAK,0.8,0.0
0.346,1491.58,348.76,0.0,LEAK,0.8,0.0
0.347,1491.86,352.13,0.0,LEAK,0.8,0.0
0.348,1492.68,350.5,0.0,LEAK,0.8,0.0
0.349,1488.57,349.5,0.0,LEAK,0.8,0.0
0.35,1490.66,349.39,0.0,LEAK,0.8,0.0
0.351,1494.27,349.81,0.0,LEAK,0.8,0.0
0.352,1491.38,349.62,0.0,LEAK,0.8,0.0
0.353,1491.63,348.39,0.0,LEAK,0.8,0.0
0.354,1490.78,349.32,0.0,LEAK,0.8,0.0
0.355,1482.44,351.02,0.0,LEAK,0.8,0.0
0.356,1495.78,350.48,0.0,LEAK,0.8,0.0
0.357,1494.48,348.66,0.0,LEAK,0.8,0.0
0.358,1497.69,347.65,0.0,LEAK,0.8,0.0
0.359,1489.58,351.57,0.0,LEAK,0.8,0.0
0.36,1494.46,350.46,0.0,LEAK,0.8,0.0
0.361,1488.15,352.14,0.0,LEAK,0.8,0.0
0.362,1496.72,349.9,0.0,LEAK,0.8,0.0
0.363,1490.36,350.76,0.0,LEAK,0.8,0.0
0.364,1489.06,349.31,0.0,LEAK,0.8,0.0
0.365,1497.97,351.76,0.0,LEAK,0.8,0.0
0.366,1490.52,351.58,0.0,LEAK,0.8,0.0
0.367,1495.34,348.86,0.0,LEAK,0.8,0.0
0.368,1490.61,353.32,0.0,LEAK,0.8,0.0
0.369,1491.83,350.57,0.0,LEAK,0.8,0.0
0.37,1487.95,348.23,0.0,LEAK,0.8,0.0
0.371,1493.36,351.07,0.0,LEAK,0.8,0.0
0.372,1495.54,352.64,0.0,LEAK,0.8,0.0
0.373,1491.0,349.41,0.0,LEAK,0.8,0.0
0.374,1492.51,346.68,0.0,LEAK,0.8,0.0
0.375,1495.13,348.71,0.0,LEAK,0.8,0.0
0.376,1495.67,352.11,0.0,LEAK,0.8,0.0
0.377,1495.33,348.42,0.0,LEAK,0.8,0.0
0.378,1502.41,351.53,0.0,LEAK,0.8,0.0
0.379,1493.83,351.27,0.0,LEAK,0.8,0.0
0.38,1494.41,352.77,0.0,LEAK,0.8,0.0
0.381,1496.9,349.69,0.0,LEAK,0.8,0.0
0.382,1493.64,349.27,0.0,LEAK,0.8,0.0
0.383,1493.72,347.16,0.0,LEAK,0.8,0.0
0.384,1495.47,348.24,0.0,LEAK,0.8,0.0
0.385,1497.45,349.04,0.0,LEAK,0.8,0.0
0.386,1497.36,349.53,0.0,LEAK,0.8,0.0
0.387,1496.49,351.81,0.0,LEAK,0.8,0.0
0.388,1500.68,350.15,0.0,LEAK,0.8,0.0
0.389,1498.41,350.72,0.0,LEAK,0.8,0.0
0.39,1491.62,345.98,0.0,LEAK,0.8,0.0
0.391,1495.4,350.73,0.0,LEAK,0.8,0.0
0.392,1496.38,352.05,0.0,LEAK,0.8,0.0
0.393,1501.49,351.89,0.0,LEAK,0.8,0.0
0.394,1500.53,350.25,0.0,LEAK,0.8,0.0
0.395,1495.16,348.82,0.0,LEAK,0.8,0.0
0.396,1497.77,351.39,0.0,LEAK,0.8,0.0
0.397,1496.54,349.36,0.0,LEAK,0.8,0.0
0.398,1504.24,350.89,0.0,LEAK,0.8,0.0
0.399,1495.66,349.72,0.0,LEAK,0.8,0.0
0.4,1502.21,349.95,0.0,LEAK,0.8,0.0
0.401,1501.18,348.39,0.0,LEAK,0.8,0.0
0.402,1503.38,353.23,0.0,LEAK,0.8,0.0
0.403,1504.37,350.88,0.0,LEAK,0.8,0.0
0.404,1502.79,348.27,0.0,LEAK,0.8,0.0
0.405,1502.36,349.48,0.0,LEAK,0.8,0.0
0.406,1503.64,347.94,0.0,LEAK,0.8,0.0
0.407,1503.46,348.69,0.0,LEAK,0.8,0.0
0.408,1506.93,350.27,0.0,LEAK,0.8,0.0
0.409,1508.58,349.8,0.0,LEAK,0.8,0.0
0.41,1501.94,351.02,0.0,LEAK,0.8,0.0
0.411,1505.05,348.92,0.0,LEAK,0.8,0.0
0.412,1505.72,349.67,0.0,LEAK,0.8,0.0
0.413,1503.25,350.83,0.0,LEAK,0.8,0.0
0.414,1501.81,349.53,0.0,LEAK,0.8,0.0
0.415,1503.51,349.82,0.0,LEAK,0.8,0.0
0.416,1502.49,352.6,0.0,LEAK,0.8,0.0
0.417,1506.93,348.85,0.0,LEAK,0.8,0.0
0.418,1509.36,351.55,0.0,LEAK,0.8,0.0
0.419,1501.11,348.66,0.0,LEAK,0.8,0.0
0.42,1502.84,349.0,0.0,LEAK,0.8,0.0
0.421,1505.3,348.35,0.0,LEAK,0.8,0.0
0.422,1508.66,352.04,0.0,LEAK,0.8,0.0
0.423,1509.7,349.83,0.0,LEAK,0.8,0.0
0.424,1505.2,348.77,0.0,LEAK,0.8,0.0
0.425,1508.29,349.09,0.0,LEAK,0.8,0.0
0.426,1510.32,350.49,0.0,LEAK,0.8,0.0
0.427,1504.3,351.18,0.0,LEAK,0.8,0.0
0.428,1505.81,350.38,0.0,LEAK,0.8,0.0
0.429,1511.83,351.6,0.0,LEAK,0.8,0.0
0.43,1506.32,348.99,0.0,LEAK,0.8,0.0
0.431,1511.19,352.19,0.0,LEAK,0.8,0.0
0.432,1503.69,351.15,0.0,LEAK,0.8,0.0
0.433,1508.42,349.91,0.0,LEAK,0.8,0.0
0.434,1503.7,351.06,0.0,LEAK,0.8,0.0
0.435,1505.0,351.06,0.0,LEAK,0.8,0.0
0.436,1502.55,351.02,0.0,LEAK,0.8,0.0
0.437,1507.8,351.91,0.0,LEAK,0.8,0.0
0.438,1508.66,350.19,0.0,LEAK,0.8,0.0
0.439,1513.55,349.26,0.0,LEAK,0.8,0.0
0.44,1507.32,350.66,0.0,LEAK,0.8,0.0
0.441,1511.52,351.13,0.0,LEAK,0.8,0.0
0.442,1507.66,349.04,0.0,LEAK,0.8,0.0
0.443,1512.6,351.48,0.0,LEAK,0.8,0.0
0.444,1506.11,352.33,0.0,LEAK,0.8,0.0
0.445,1505.26,350.85,0.0,LEAK,0.8,0.0
0.446,1506.71,349.28,0.0,LEAK,0.8,0.0
0.447,1510.27,349.95,0.0,LEAK,0.8,0.0
0.448,1510.25,350.73,0.0,LEAK,0.8,0.0
0.449,1509.53,349.41,0.0,LEAK,0.8,0.0
0.45,1504.13,350.61,0.0,LEAK,0.8,0.0
0.451,1507.43,349.48,0.0,LEAK,0.8,0.0
0.452,1509.51,349.53,0.0,LEAK,0.8,0.0
0.453,1503.0,348.24,0.0,LEAK,0.8,0.0
0.454,1508.42,350.92,0.0,LEAK,0.8,0.0
0.455,1509.98,351.92,0.0,LEAK,0.8,0.0
0.456,1508.06,351.71,0.0,LEAK,0.8,0.0
0.457,1508.69,346.46,0.0,LEAK,0.8,0.0
0.458,1508.26,352.17,0.0,LEAK,0.8,0.0
0.459,1512.94,349.28,0.0,LEAK,0.8,0.0
0.46,1509.3,350.98,0.0,LEAK,0.8,0.0
0.461,1508.18,348.23,0.0,LEAK,0.8,0.0
0.462,1504.76,350.54,0.0,LEAK,0.8,0.0
