time_sec,pressure_upstream,pressure_downstream,valve_command,system_state,leak_severity,stiction_factor
0.06,1506.95,97.99,0.0,PRESSURE_SURGE,0.0,0.2
0.061,1509.11,99.32,0.0,PRESSURE_SURGE,0.0,0.2
0.062,1513.26,99.02,0.0,PRESSURE_SURGE,0.0,0.2
0.063,1502.27,99.69,0.0,PRESSURE_SURGE,0.0,0.2
0.064,1508.89,101.69,0.0,PRESSURE_SURGE,0.0,0.2
0.065,1509.66,99.74,0.0,PRESSURE_SURGE,0.0,0.2
0.066,1504.05,100.69,0.0,PRESSURE_SURGE,0.0,0.2
0.067,1507.4,102.48,0.0,PRESSURE_SURGE,0.0,0.2
0.068,1510.63,100.73,0.0,PRESSURE_SURGE,0.0,0.2
0.069,1506.86,101.06,0.0,PRESSURE_SURGE,0.0,0.2
0.07,1504.15,99.15,0.0,PRESSURE_SURGE,0.0,0.2
0.071,1506.18,97.71,0.0,PRESSURE_SURGE,0.0,0.2
0.072,1509.08,99.17,0.0,PRESSURE_SURGE,0.0,0.2
0.073,1504.29,100.42,0.0,PRESSURE_SURGE,0.0,0.2
0.074,1506.16,97.11,0.0,PRESSURE_SURGE,0.0,0.2
0.075,1505.42,98.81,0.0,PRESSURE_SURGE,0.0,0.2
0.076,1508.84,100.8,0.0,PRESSURE_SURGE,0.0,0.2
0.077,1503.6,100.03,0.0,PRESSURE_SURGE,0.0,0.2
0.078,1506.03,99.73,0.0,PRESSURE_SURGE,0.0,0.2
0.079,1503.03,100.36,0.0,PRESSURE_SURGE,0.0,0.2
0.08,1508.75,99.32,0.0,PRESSURE_SURGE,0.0,0.2
0.081,1506.74,101.61,0.0,PRESSURE_SURGE,0.0,0.2
0.082,1505.77,99.71,0.0,PRESSURE_SURGE,0.0,0.2
0.083,1500.52,101.81,0.0,PRESSURE_SURGE,0.0,0.2
0.084,1503.44,98.52,0.0,PRESSURE_SURGE,0.0,0.2
0.085,1502.18,99.88,0.0,PRESSURE_SURGE,0.0,0.2
0.086,1501.32,100.41,0.0,PRESSURE_SURGE,0.0,0.2
0.087,1503.96,99.34,0.0,PRESSURE_SURGE,0.0,0.2
0.088,1498.67,100.4,0.0,PRESSURE_SURGE,0.0,0.2
0.089,1501.18,99.87,0.0,PRESSURE_SURGE,0.0,0.2
0.09,1502.3,103.23,0.0,PRESSURE_SURGE,0.0,0.2
0.091,1503.03,101.85,0.0,PRESSURE_SURGE,0.0,0.2
0.092,1509.4,100.79,0.0,PRESSURE_SURGE,0.0,0.2
0.093,1503.1,97.02,0.0,PRESSURE_SURGE,0.0,0.2
0.094,1505.02,103.99,0.0,PRESSURE_SURGE,0.0,0.2
0.095,1503.94,100.22,0.0,PRESSURE_SURGE,0.0,0.2
0.096,1499.65,100.12,0.0,PRESSURE_SURGE,0.0,0.2
0.097,1503.83,100.64,0.0,PRESSURE_SURGE,0.0,0.2
0.098,1501.21,97.88,0.0,PRESSURE_SURGE,0.0,0.2
0.099,1500.1,99.58,0.0,PRESSURE_SURGE,0.0,0.2
0.1,1500.65,101.16,0.0,PRESSURE_SURGE,0.0,0.2
0.101,1503.34,100.6,0.0,PRESSURE_SURGE,0.0,0.2
0.102,1498.7,101.78,0.0,PRESSURE_SURGE,0.0,0.2
0.103,1499.37,98.56,0.0,PRESSURE_SURGE,0.0,0.2
0.104,1505.03,98.57,0.0,PRESSURE_SURGE,0.0,0.2
0.105,1495.41,100.65,0.0,PRESSURE_SURGE,0.0,0.2
0.106,1500.18,98.8,0.0,PRESSURE_SURGE,0.0,0.2
0.107,1497.53,98.86,0.0,PRESSURE_SURGE,0.0,0.2
0.108,1494.18,98.42,0.0,PRESSURE_SURGE,0.0,0.2
0.109,1498.04,100.56,0.0,PRESSURE_SURGE,0.0,0.2
0.11,1494.94,102.1,0.0,PRESSURE_SURGE,0.0,0.2
0.111,1491.76,100.91,0.0,PRESSURE_SURGE,0.0,0.2
0.112,1495.28,99.21,0.0,PRESSURE_SURGE,0.0,0.2
0.113,1496.19,102.33,0.0,PRESSURE_SURGE,0.0,0.2
0.114,1497.27,98.89,0.0,PRESSURE_SURGE,0.0,0.2
0.115,1498.85,101.03,0.0,PRESSURE_SURGE,0.0,0.2
0.116,1495.82,101.0,0.0,PRESSURE_SURGE,0.0,0.2
0.117,1491.55,98.35,0.0,PRESSURE_SURGE,0.0,0.2
0.118,1494.96,100.26,0.0,PRESSURE_SURGE,0.0,0.2
0.119,1494.31,98.9,0.0,PRESSURE_SURGE,0.0,0.2
0.12,1493.03,100.19,0.0,PRESSURE_SURGE,0.0,0.2
0.121,1495.83,99.29,0.0,PRESSURE_SURGE,0.0,0.2
0.122,1497.93,100.1,0.0,PRESSURE_SURGE,0.0,0.2
0.123,1496.28,101.06,0.0,PRESSURE_SURGE,0.0,0.2
0.124,1494.93,98.95,0.0,PRESSURE_SURGE,0.0,0.2
0.125,1497.11,100.77,0.0,PRESSURE_SURGE,0.0,0.2
0.126,1489.47,100.08,0.0,PRESSURE_SURGE,0.0,0.2
0.127,1491.27,98.96,0.0,PRESSURE_SURGE,0.0,0.2
0.128,1488.34,100.63,0.0,PRESSURE_SURGE,0.0,0.2
0.129,1491.02,98.04,0.0,PRESSURE_SURGE,0.0,0.2
0.13,1488.06,97.88,0.0,PRESSURE_SURGE,0.0,0.2
0.131,1486.44,98.86,0.0,PRESSURE_SURGE,0.0,0.2
0.132,1489.77,100.42,0.0,PRESSURE_SURGE,0.0,0.2
0.133,1488.71,100.91,0.0,PRESSURE_SURGE,0.0,0.2
0.134,1491.4,98.24,0.0,PRESSURE_SURGE,0.0,0.2
0.135,1487.85,99.96,0.0,PRESSURE_SURGE,0.0,0.2
0.136,1491.49,99.64,0.0,PRESSURE_SURGE,0.0,0.2
0.137,1491.5,99.06,0.0,PRESSURE_SURGE,0.0,0.2
0.138,1494.29,100.15,0.0,PRESSURE_SURGE,0.0,0.2
0.139,1488.05,99.69,0.0,PRESSURE_SURGE,0.0,0.2
0.14,1491.49,100.86,0.0,PRESSURE_SURGE,0.0,0.2
0.141,1487.37,102.25,0.0,PRESSURE_SURGE,0.0,0.2
0.142,1492.63,101.0,0.0,PRESSURE_SURGE,0.0,0.2
0.143,1489.43,99.53,0.0,PRESSURE_SURGE,0.0,0.2
0.144,1487.39,100.37,0.0,PRESSURE_SURGE,0.0,0.2
0.145,1491.19,98.22,0.0,PRESSURE_SURGE,0.0,0.2
0.146,1483.97,103.54,0.0,PRESSURE_SURGE,0.0,0.2
0.147,1486.95,96.63,0.0,PRESSURE_SURGE,0.0,0.2
0.148,1489.34,99.99,0.0,PRESSURE_SURGE,0.0,0.2
0.149,1490.05,101.16,0.0,PRESSURE_SURGE,0.0,0.2
0.15,1491.96,101.99,0.0,PRESSURE_SURGE,0.0,0.2
0.151,1492.72,98.91,0.0,PRESSURE_SURGE,0.0,0.2
0.152,1486.42,99.59,0.0,PRESSURE_SURGE,0.0,0.2
0.153,1491.22,102.69,0.0,PRESSURE_SURGE,0.0,0.2
0.154,1494.42,98.76,0.0,PRESSURE_SURGE,0.0,0.2
0.155,1489.1,103.2,0.0,PRESSURE_SURGE,0.0,0.2
0.156,1490.19,102.18,0.0,PRESSURE_SURGE,0.0,0.2
0.157,1486.25,100.15,0.0,PRESSURE_SURGE,0.0,0.2
0.158,1493.65,100.36,0.0,PRESSURE_SURGE,0.0,0.2
0.159,1490.98,100.58,0.0,PRESSURE_SURGE,0.0,0.2
0.16,1490.45,99.34,0.0,PRESSURE_SURGE,0.0,0.2
0.161,1491.03,100.51,0.0,PRESSURE_SURGE,0.0,0.2
0.162,1493.32,99.66,0.0,PRESSURE_SURGE,0.0,0.2
0.163,1494.25,100.28,0.0,PRESSURE_SURGE,0.0,0.2
0.164,1495.75,101.98,0.0,PRESSURE_SURGE,0.0,0.2
0.165,1488.09,101.11,0.0,PRESSURE_SURGE,0.0,0.2
0.166,1497.77,100.58,0.0,PRESSURE_SURGE,0.0,0.2
0.167,1489.48,97.63,0.0,PRESSURE_SURGE,0.0,0.2
0.168,1497.48,100.53,0.0,PRESSURE_SURGE,0.0,0.2
0.169,1491.82,102.4,0.0,PRESSURE_SURGE,0.0,0.2
0.17,1488.96,97.35,0.0,PRESSURE_SURGE,0.0,0.2
0.171,1492.38,98.53,0.0,PRESSURE_SURGE,0.0,0.2
0.172,1492.81,99.7,0.0,PRESSURE_SURGE,0.0,0.2
0.173,1491.69,99.02,0.0,PRESSURE_SURGE,0.0,0.2
0.174,1492.44,97.79,0.0,PRESSURE_SURGE,0.0,0.2
0.175,1492.68,98.83,0.0,PRESSURE_SURGE,0.0,0.2
0.176,1493.38,96.27,0.0,PRESSURE_SURGE,0.0,0.2
0.177,1489.22,101.06,0.0,PRESSURE_SURGE,0.0,0.2
0.178,1493.89,103.64,0.0,PRESSURE_SURGE,0.0,0.2
0.179,1499.12,100.37,0.0,PRESSURE_SURGE,0.0,0.2
0.18,1496.12,101.36,0.0,PRESSURE_SURGE,0.0,0.2
0.181,1493.43,102.86,0.0,PRESSURE_SURGE,0.0,0.2
0.182,1495.9,100.34,0.0,PRESSURE_SURGE,0.0,0.2
0.183,1498.26,99.17,0.0,PRESSURE_SURGE,0.0,0.2
0.184,1486.28,99.03,0.0,PRESSURE_SURGE,0.0,0.2
0.185,1491.32,98.1,0.0,PRESSURE_SURGE,0.0,0.2
0.186,1488.97,100.53,0.0,PRESSURE_SURGE,0.0,0.2
0.187,1493.38,101.23,0.0,PRESSURE_SURGE,0.0,0.2
0.188,1492.94,98.46,0.0,PRESSURE_SURGE,0.0,0.2
0.189,1496.74,100.85,0.0,PRESSURE_SURGE,0.0,0.2
0.19,1500.89,99.1,0.0,PRESSURE_SURGE,0.0,0.2
0.191,1493.34,100.69,0.0,PRESSURE_SURGE,0.0,0.2
0.192,1500.2,101.73,0.0,PRESSURE_SURGE,0.0,0.2
0.193,1494.86,96.84,0.0,PRESSURE_SURGE,0.0,0.2
0.194,1498.67,100.94,0.0,PRESSURE_SURGE,0.0,0.2
0.195,1506.02,99.04,0.0,PRESSURE_SURGE,0.0,0.2
0.196,1494.61,101.91,0.0,PRESSURE_SURGE,0.0,0.2
0.197,1503.62,99.48,0.0,PRESSURE_SURGE,0.0,0.2
0.198,1503.71,97.41,0.0,PRESSURE_SURGE,0.0,0.2
0.199,1498.97,99.82,0.0,PRESSURE_SURGE,0.0,0.2
0.2,1502.8,98.74,0.0,PRESSURE_SURGE,0.0,0.2
0.201,1500.1,101.57,0.0,PRESSURE_SURGE,0.0,0.2
0.202,1500.29,99.46,0.0,PRESSURE_SURGE,0.0,0.2
0.203,1501.43,99.05,0.0,PRESSURE_SURGE,0.0,0.2
0.204,1504.04,99.45,0.0,PRESSURE_SURGE,0.0,0.2
0.205,1502.45,102.73,0.0,PRESSURE_SURGE,0.0,0.2
0.206,1504.25,99.99,0.0,PRESSURE_SURGE,0.0,0.2
0.207,1504.34,99.12,0.0,PRESSURE_SURGE,0.0,0.2
0.208,1498.69,97.21,0.0,PRESSURE_SURGE,0.0,0.2
0.209,1502.74,102.05,0.0,PRESSURE_SURGE,0.0,0.2
0.21,1504.8,98.96,0.0,PRESSURE_SURGE,0.0,0.2
0.211,1503.54,98.49,0.0,PRESSURE_SURGE,0.0,0.2
0.212,1503.54,98.94,0.0,PRESSURE_SURGE,0.0,0.2
0.213,1504.28,99.08,0.0,PRESSURE_SURGE,0.0,0.2
0.214,1507.08,98.4,0.0,PRESSURE_SURGE,0.0,0.2
0.215,1498.18,98.71,0.0,PRESSURE_SURGE,0.0,0.2
0.216,1499.91,99.52,0.0,PRESSURE_SURGE,0.0,0.2
0.217,1500.81,101.27,0.0,PRESSURE_SURGE,0.0,0.2
0.218,1506.04,102.02,0.0,PRESSURE_SURGE,0.0,0.2
0.219,1506.13,98.35,0.0,PRESSURE_SURGE,0.0,0.2
0.22,1510.02,99.88,0.0,PRESSURE_SURGE,0.0,0.2
0.221,1505.74,98.4,0.0,PRESSURE_SURGE,0.0,0.2
0.222,1503.64,100.41,0.0,PRESSURE_SURGE,0.0,0.2
0.223,1505.75,103.53,0.0,PRESSURE_SURGE,0.0,0.2
0.224,1510.89,101.03,0.0,PRESSURE_SURGE,0.0,0.2
0.225,1503.95,100.36,0.0,PRESSURE_SURGE,0.0,0.2
0.226,1508.81,97.81,0.0,PRESSURE_SURGE,0.0,0.2
0.227,1505.1,100.22,0.0,PRESSURE_SURGE,0.0,0.2
0.228,1508.53,96.76,0.0,PRESSURE_SURGE,0.0,0.2
0.229,1509.74,100.15,0.0,PRESSURE_SURGE,0.0,0.2
0.23,1510.7,99.67,0.0,PRESSURE_SURGE,0.0,0.2
0.231,1509.22,97.71,0.0,PRESSURE_SURGE,0.0,0.2
0.232,1512.48,98.58,0.0,PRESSURE_SURGE,0.0,0.2
0.233,1505.0,98.53,0.0,PRESSURE_SURGE,0.0,0.2
0.234,1507.44,98.83,0.0,PRESSURE_SURGE,0.0,0.2
0.235,1509.04,96.88,0.0,PRESSURE_SURGE,0.0,0.2
0.236,1504.48,101.25,0.0,PRESSURE_SURGE,0.0,0.2
0.237,1509.64,98.66,0.0,PRESSURE_SURGE,0.0,0.2
0.238,1509.2,95.63,0.0,PRESSURE_SURGE,0.0,0.2
0.239,1513.62,101.06,0.0,PRESSURE_SURGE,0.0,0.2
0.24,1508.2,97.0,0.0,PRESSURE_SURGE,0.0,0.2
0.241,1511.07,99.0,0.0,PRESSURE_SURGE,0.0,0.2
0.242,1505.05,100.44,0.0,PRESSURE_SURGE,0.0,0.2
0.243,1516.29,97.97,0.0,PRESSURE_SURGE,0.0,0.2
0.244,1505.2,100.67,0.0,PRESSURE_SURGE,0.0,0.2
0.245,1503.79,100.52,0.0,PRESSURE_SURGE,0.0,0.2
0.246,1507.77,99.17,0.0,PRESSURE_SURGE,0.0,0.2
0.247,1510.67,100.68,0.0,PRESSURE_SURGE,0.0,0.2
0.248,1510.56,99.87,0.0,PRESSURE_SURGE,0.0,0.2
0.249,1509.7,96.76,0.0,PRESSURE_SURGE,0.0,0.2
0.25,1510.8,102.05,0.0,PRESSURE_SURGE,0.0,0.2
0.251,1506.01,101.97,0.0,PRESSURE_SURGE,0.0,0.2
0.252,1513.11,98.65,0.0,PRESSURE_SURGE,0.0,0.2
0.253,1516.24,100.34,0.0,PRESSURE_SURGE,0.0,0.2
0.254,1505.76,96.4,0.0,PRESSURE_SURGE,0.0,0.2
0.255,1513.91,103.16,0.0,PRESSURE_SURGE,0.0,0.2
0.256,1507.8,99.84,0.0,PRESSURE_SURGE,0.0,0.2
0.257,1517.05,99.86,0.0,PRESSURE_SURGE,0.0,0.2
0.258,1505.26,99.53,0.0,PRESSURE_SURGE,0.0,0.2
0.259,1508.42,99.26,0.0,PRESSURE_SURGE,0.0,0.2
0.26,1513.06,104.75,0.0,PRESSURE_SURGE,0.0,0.2
0.261,1511.55,97.28,0.0,PRESSURE_SURGE,0.0,0.2
0.262,1510.9,98.01,0.0,PRESSURE_SURGE,0.0,0.2
0.263,1506.2,99.34,0.0,PRESSURE_SURGE,0.0,0.2
0.264,1505.27,98.35,0.0,PRESSURE_SURGE,0.0,0.2
0.265,1507.04,98.12,0.0,PRESSURE_SURGE,0.0,0.2
0.266,1511.71,100.68,0.0,PRESSURE_SURGE,0.0,0.2
0.267,1510.59,99.15,0.0,PRESSURE_SURGE,0.0,0.2
0.268,1507.57,99.99,0.0,PRESSURE_SURGE,0.0,0.2
0.269,1511.23,100.8,0.0,PRESSURE_SURGE,0.0,0.2
0.27,1512.05,100.82,0.0,PRESSURE_SURGE,0.0,0.2
0.271,1505.74,100.81,0.0,PRESSURE_SURGE,0.0,0.2
0.272,1505.45,100.58,0.0,PRESSURE_SURGE,0.0,0.2
0.273,1506.66,100.78,0.0,PRESSURE_SURGE,0.0,0.2
0.274,1504.13,96.5,0.0,PRESSURE_SURGE,0.0,0.2
0.275,1501.11,100.07,0.0,PRESSURE_SURGE,0.0,0.2
0.276,1503.78,100.1,0.0,PRESSURE_SURGE,0.0,0.2
0.277,1509.19,97.92,0.0,PRESSURE_SURGE,0.0,0.2
0.278,1504.73,101.33,0.0,PRESSURE_SURGE,0.0,0.2
0.279,1507.26,101.98,0.0,PRESSURE_SURGE,0.0,0.2
0.28,1503.73,100.12,0.0,PRESSURE_SURGE,0.0,0.2
0.281,1507.61,99.86,0.0,PRESSURE_SURGE,0.0,0.2
0.282,1505.79,101.08,0.0,PRESSURE_SURGE,0.0,0.2
0.283,1509.05,100.68,0.0,PRESSURE_SURGE,0.0,0.2
0.284,1509.61,98.83,0.0,PRESSURE_SURGE,0.0,0.2
0.285,1505.51,101.29,0.0,PRESSURE_SURGE,0.0,0.2
0.286,1507.8,101.48,0.0,PRESSURE_SURGE,0.0,0.2
0.287,1499.68,102.3,0.0,PRESSURE_SURGE,0.0,0.2
0.288,1501.9,98.95,0.0,PRESSURE_SURGE,0.0,0.2
0.289,1504.62,98.31,0.0,PRESSURE_SURGE,0.0,0.2
0.29,1500.66,101.19,0.0,PRESSURE_SURGE,0.0,0.2
0.291,1502.27,100.82,0.0,PRESSURE_SURGE,0.0,0.2
0.292,1500.42,100.66,0.0,PRESSURE_SURGE,0.0,0.2
0.293,1503.39,100.06,0.0,PRESSURE_SURGE,0.0,0.2
0.294,1502.62,98.36,0.0,PRESSURE_SURGE,0.0,0.2
0.295,1497.83,102.87,0.0,PRESSURE_SURGE,0.0,0.2
0.296,1499.31,99.56,0.0,PRESSURE_SURGE,0.0,0.2
0.297,1507.84,101.81,0.0,PRESSURE_SURGE,0.0,0.2
0.298,1500.48,99.54,0.0,PRESSURE_SURGE,0.0,0.2
0.299,1500.82,97.9,0.0,PRESSURE_SURGE,0.0,0.2
0.3,1502.95,101.49,0.0,PRESSURE_SURGE,0.0,0.2
0.301,1502.9,101.53,0.0,PRESSURE_SURGE,0.0,0.2
0.302,1502.27,101.06,0.0,PRESSURE_SURGE,0.0,0.2
0.303,1497.76,101.45,0.0,PRESSURE_SURGE,0.0,0.2
0.304,1499.81,99.17,0.0,PRESSURE_SURGE,0.0,0.2
0.305,1499.0,99.22,0.0,PRESSURE_SURGE,0.0,0.2
0.306,1502.67,100.3,0.0,PRESSURE_SURGE,0.0,0.2
0.307,1497.75,98.45,0.0,PRESSURE_SURGE,0.0,0.2
0.308,1497.37,100.3,0.0,PRESSURE_SURGE,0.0,0.2
0.309,1497.3,100.09,0.0,PRESSURE_SURGE,0.0,0.2
0.31,1496.93,101.71,0.0,PRESSURE_SURGE,0.0,0.2
0.311,1495.89,102.26,0.0,PRESSURE_SURGE,0.0,0.2
0.312,1495.11,102.19,0.0,PRESSURE_SURGE,0.0,0.2
0.313,1497.44,98.56,0.0,PRESSURE_SURGE,0.0,0.2
0.314,1494.25,99.34,0.0,PRESSURE_SURGE,0.0,0.2
0.315,1499.55,100.28,0.0,PRESSURE_SURGE,0.0,0.2
0.316,1490.77,100.03,0.0,PRESSURE_SURGE,0.0,0.2
0.317,1494.64,101.79,0.0,PRESSURE_SURGE,0.0,0.2
0.318,1493.72,99.24,0.0,PRESSURE_SURGE,0.0,0.2
0.319,1495.54,97.78,0.0,PRESSURE_SURGE,0.0,0.2
0.32,1492.42,100.65,0.0,PRESSURE_SURGE,0.0,0.2
0.321,1495.69,100.27,0.0,PRESSURE_SURGE,0.0,0.2
0.322,1495.72,102.21,0.0,PRESSURE_SURGE,0.0,0.2
0.323,1486.99,100.95,0.0,PRESSURE_SURGE,0.0,0.2
0.324,1498.52,99.65,0.0,PRESSURE_SURGE,0.0,0.2
0.325,1489.63,103.88,0.0,PRESSURE_SURGE,0.0,0.2
0.326,1492.54,102.58,0.0,PRESSURE_SURGE,0.0,0.2
0.327,1494.2,100.16,0.0,PRESSURE_SURGE,0.0,0.2
0.328,1497.57,99.69,0.0,PRESSURE_SURGE,0.0,0.2
0.329,1498.59,99.72,0.0,PRESSURE_SURGE,0.0,0.2
0.33,1492.93,100.02,0.0,PRESSURE_SURGE,0.0,0.2
0.331,1486.91,100.13,0.0,PRESSURE_SURGE,0.0,0.2
0.332,1485.84,98.35,0.0,PRESSURE_SURGE,0.0,0.2
0.333,1484.63,101.23,0.0,PRESSURE_SURGE,0.0,0.2
0.334,1491.39,98.21,0.0,PRESSURE_SURGE,0.0,0.2
0.335,1489.64,96.61,0.0,PRESSURE_SURGE,0.0,0.2
0.336,1485.83,98.64,0.0,PRESSURE_SURGE,0.0,0.2
0.337,1493.74,100.8,0.0,PRESSURE_SURGE,0.0,0.2
0.338,1495.35,100.7,0.0,PRESSURE_SURGE,0.0,0.2
0.339,1495.05,98.77,0.0,PRESSURE_SURGE,0.0,0.2
0.34,1494.81,99.89,0.0,PRESSURE_SURGE,0.0,0.2
0.341,1482.26,100.02,0.0,PRESSURE_SURGE,0.0,0.2
0.342,1493.69,99.71,0.0,PRESSURE_SURGE,0.0,0.2
0.343,1488.36,98.94,0.0,PRESSURE_SURGE,0.0,0.2
0.344,1494.13,102.6,0.0,PRESSURE_SURGE,0.0,0.2
0.345,1489.13,100.77,0.0,PRESSURE_SURGE,0.0,0.2
0.346,1487.75,98.79,0.0,PRESSURE_SURGE,0.0,0.2
0.347,1489.22,99.7,0.0,PRESSURE_SURGE,0.0,0.2
0.348,1492.07,100.82,0.0,PRESSURE_SURGE,0.0,0.2
0.349,1491.21,100.21,0.0,PRESSURE_SURGE,0.0,0.2
0.35,1491.9,99.61,0.0,PRESSURE_SURGE,0.0,0.2
0.351,1485.87,99.28,0.0,PRESSURE_SURGE,0.0,0.2
0.352,1489.41,98.44,0.0,PRESSURE_SURGE,0.0,0.2
0.353,1491.2,102.57,0.0,PRESSURE_SURGE,0.0,0.2
0.354,1493.23,99.66,0.0,PRESSURE_SURGE,0.0,0.2
0.355,1496.51,99.64,0.0,PRESSURE_SURGE,0.0,0.2
0.356,1489.13,100.5,0.0,PRESSURE_SURGE,0.0,0.2
0.357,1495.12,101.46,0.0,PRESSURE_SURGE,0.0,0.2
0.358,1488.06,100.34,0.0,PRESSURE_SURGE,0.0,0.2
0.359,1492.58,99.7,0.0,PRESSURE_SURGE,0.0,0.2
0.36,1493.55,100.92,0.0,PRESSURE_SURGE,0.0,0.2
0.361,1483.58,100.28,0.0,PRESSURE_SURGE,0.0,0.2
0.362,1494.93,101.52,0.0,PRESSURE_SURGE,0.0,0.2
0.363,1496.37,97.02,0.0,PRESSURE_SURGE,0.0,0.2
0.364,1488.39,101.02,0.0,PRESSURE_SURGE,0.0,0.2
0.365,1490.73,98.43,0.0,PRESSURE_SURGE,0.0,0.2
0.366,1496.57,98.13,0.0,PRESSURE_SURGE,0.0,0.2
0.367,1488.95,97.06,0.0,PRESSURE_SURGE,0.0,0.2
0.368,1494.17,99.14,0.0,PRESSURE_SURGE,0.0,0.2
0.369,1484.19,98.73,0.0,PRESSURE_SURGE,0.0,0.2
0.37,1491.96,99.39,0.0,PRESSURE_SURGE,0.0,0.2
0.371,1495.47,100.58,0.0,PRESSURE_SURGE,0.0,0.2
0.372,1488.92,98.44,0.0,PRESSURE_SURGE,0.0,0.2
0.373,1494.14,101.02,0.0,PRESSURE_SURGE,0.0,0.2
0.374,1492.84,100.93,0.0,PRESSURE_SURGE,0.0,0.2
0.375,1490.57,100.38,0.0,PRESSURE_SURGE,0.0,0.2
