time_sec,pressure_upstream,pressure_downstream,valve_command,system_state,leak_severity,stiction_factor
0.078,1506.55,100.48,0.0,BUBBLE_ANOMALY,0.0,0.0
0.079,1507.51,100.06,0.0,BUBBLE_ANOMALY,0.0,0.0
0.08,1505.29,103.78,0.0,BUBBLE_ANOMALY,0.0,0.0
0.081,1503.76,101.99,0.0,BUBBLE_ANOMALY,0.0,0.0
0.082,1508.76,101.47,0.0,BUBBLE_ANOMALY,0.0,0.0
0.083,1504.19,100.27,0.0,BUBBLE_ANOMALY,0.0,0.0
0.084,1505.0,100.26,0.0,BUBBLE_ANOMALY,0.0,0.0
0.085,1503.95,99.24,0.0,BUBBLE_ANOMALY,0.0,0.0
0.086,1505.13,97.65,0.0,BUBBLE_ANOMALY,0.0,0.0
0.087,1506.18,99.93,0.0,BUBBLE_ANOMALY,0.0,0.0
0.088,1501.57,100.0,0.0,BUBBLE_ANOMALY,0.0,0.0
0.089,1496.52,99.37,0.0,BUBBLE_ANOMALY,0.0,0.0
0.09,1509.67,101.66,0.0,BUBBLE_ANOMALY,0.0,0.0
0.091,1499.27,100.59,0.0,BUBBLE_ANOMALY,0.0,0.0
0.092,1503.24,100.28,0.0,BUBBLE_ANOMALY,0.0,0.0
0.093,1499.37,100.7,0.0,BUBBLE_ANOMALY,0.0,0.0
0.094,1501.73,98.2,0.0,BUBBLE_ANOMALY,0.0,0.0
0.095,1496.1,99.56,0.0,BUBBLE_ANOMALY,0.0,0.0
0.096,1507.33,98.49,0.0,BUBBLE_ANOMALY,0.0,0.0
0.097,1500.34,101.5,0.0,BUBBLE_ANOMALY,0.0,0.0
0.098,1500.23,99.05,0.0,BUBBLE_ANOMALY,0.0,0.0
0.099,1502.78,98.03,0.0,BUBBLE_ANOMALY,0.0,0.0
0.1,1497.91,100.44,0.0,BUBBLE_ANOMALY,0.0,0.0
0.101,1494.56,101.87,0.0,BUBBLE_ANOMALY,0.0,0.0
0.102,1503.41,98.0,0.0,BUBBLE_ANOMALY,0.0,0.0
0.103,1492.92,101.6,0.0,BUBBLE_ANOMALY,0.0,0.0
0.104,1499.45,99.74,0.0,BUBBLE_ANOMALY,0.0,0.0
0.105,1494.01,98.99,0.0,BUBBLE_ANOMALY,0.0,0.0
0.106,1499.3,102.19,0.0,BUBBLE_ANOMALY,0.0,0.0
0.107,1499.63,101.81,0.0,BUBBLE_ANOMALY,0.0,0.0
0.108,1497.03,98.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.109,1495.52,101.83,0.0,BUBBLE_ANOMALY,0.0,0.0
0.11,1494.56,100.4,0.0,BUBBLE_ANOMALY,0.0,0.0
0.111,1496.54,100.46,0.0,BUBBLE_ANOMALY,0.0,0.0
0.112,1495.05,98.79,0.0,BUBBLE_ANOMALY,0.0,0.0
0.113,1493.19,99.44,0.0,BUBBLE_ANOMALY,0.0,0.0
0.114,1494.87,102.42,0.0,BUBBLE_ANOMALY,0.0,0.0
0.115,1494.15,99.03,0.0,BUBBLE_ANOMALY,0.0,0.0
0.116,1503.5,102.15,0.0,BUBBLE_ANOMALY,0.0,0.0
0.117,1493.88,104.16,0.0,BUBBLE_ANOMALY,0.0,0.0
0.118,1493.1,98.95,0.0,BUBBLE_ANOMALY,0.0,0.0
0.119,1496.45,100.85,0.0,BUBBLE_ANOMALY,0.0,0.0
0.12,1499.84,101.61,0.0,BUBBLE_ANOMALY,0.0,0.0
0.121,1491.38,100.27,0.0,BUBBLE_ANOMALY,0.0,0.0
0.122,1493.14,97.58,0.0,BUBBLE_ANOMALY,0.0,0.0
0.123,1491.3,100.18,0.0,BUBBLE_ANOMALY,0.0,0.0
0.124,1496.82,101.02,0.0,BUBBLE_ANOMALY,0.0,0.0
0.125,1495.12,101.35,0.0,BUBBLE_ANOMALY,0.0,0.0
0.126,1494.67,98.53,0.0,BUBBLE_ANOMALY,0.0,0.0
0.127,1490.02,100.59,0.0,BUBBLE_ANOMALY,0.0,0.0
0.128,1492.64,100.56,0.0,BUBBLE_ANOMALY,0.0,0.0
0.129,1495.42,102.45,0.0,BUBBLE_ANOMALY,0.0,0.0
0.13,1496.69,101.67,0.0,BUBBLE_ANOMALY,0.0,0.0
0.131,1490.88,100.59,0.0,BUBBLE_ANOMALY,0.0,0.0
0.132,1493.26,102.31,0.0,BUBBLE_ANOMALY,0.0,0.0
0.133,1494.49,101.07,0.0,BUBBLE_ANOMALY,0.0,0.0
0.134,1492.1,99.34,0.0,BUBBLE_ANOMALY,0.0,0.0
0.135,1494.49,100.76,0.0,BUBBLE_ANOMALY,0.0,0.0
0.136,1485.15,100.06,0.0,BUBBLE_ANOMALY,0.0,0.0
0.137,1492.7,100.84,0.0,BUBBLE_ANOMALY,0.0,0.0
0.138,1490.92,103.24,0.0,BUBBLE_ANOMALY,0.0,0.0
0.139,1493.05,99.25,0.0,BUBBLE_ANOMALY,0.0,0.0
0.14,1497.02,101.2,0.0,BUBBLE_ANOMALY,0.0,0.0
0.141,1492.73,102.37,0.0,BUBBLE_ANOMALY,0.0,0.0
0.142,1485.5,103.42,0.0,BUBBLE_ANOMALY,0.0,0.0
0.143,1487.24,101.64,0.0,BUBBLE_ANOMALY,0.0,0.0
0.144,1492.36,99.52,0.0,BUBBLE_ANOMALY,0.0,0.0
0.145,1492.46,98.63,0.0,BUBBLE_ANOMALY,0.0,0.0
0.146,1495.29,98.72,0.0,BUBBLE_ANOMALY,0.0,0.0
0.147,1492.79,96.38,0.0,BUBBLE_ANOMALY,0.0,0.0
0.148,1487.22,100.64,0.0,BUBBLE_ANOMALY,0.0,0.0
0.149,1496.82,99.64,0.0,BUBBLE_ANOMALY,0.0,0.0
0.15,1489.04,99.89,0.0,BUBBLE_ANOMALY,0.0,0.0
0.151,1490.88,99.42,0.0,BUBBLE_ANOMALY,0.0,0.0
0.152,1488.02,100.09,0.0,BUBBLE_ANOMALY,0.0,0.0
0.153,1492.28,99.34,0.0,BUBBLE_ANOMALY,0.0,0.0
0.154,1494.72,99.88,0.0,BUBBLE_ANOMALY,0.0,0.0
0.155,1494.5,99.76,0.0,BUBBLE_ANOMALY,0.0,0.0
0.156,1490.37,100.5,0.0,BUBBLE_ANOMALY,0.0,0.0
0.157,1490.24,102.41,0.0,BUBBLE_ANOMALY,0.0,0.0
0.158,1492.64,100.91,0.0,BUBBLE_ANOMALY,0.0,0.0
0.159,1489.7,100.31,0.0,BUBBLE_ANOMALY,0.0,0.0
0.16,1493.6,98.23,0.0,BUBBLE_ANOMALY,0.0,0.0
0.161,1494.7,99.75,0.0,BUBBLE_ANOMALY,0.0,0.0
0.162,1491.88,102.15,0.0,BUBBLE_ANOMALY,0.0,0.0
0.163,1489.26,99.79,0.0,BUBBLE_ANOMALY,0.0,0.0
0.164,1490.84,102.95,0.0,BUBBLE_ANOMALY,0.0,0.0
0.165,1495.27,101.58,0.0,BUBBLE_ANOMALY,0.0,0.0
0.166,1500.23,98.34,0.0,BUBBLE_ANOMALY,0.0,0.0
0.167,1493.85,99.64,0.0,BUBBLE_ANOMALY,0.0,0.0
0.168,1489.83,100.81,0.0,BUBBLE_ANOMALY,0.0,0.0
0.169,1489.68,101.48,0.0,BUBBLE_ANOMALY,0.0,0.0
0.17,1492.09,99.71,0.0,BUBBLE_ANOMALY,0.0,0.0
0.171,1494.94,99.32,0.0,BUBBLE_ANOMALY,0.0,0.0
0.172,1488.47,101.78,0.0,BUBBLE_ANOMALY,0.0,0.0
0.173,1492.97,101.19,0.0,BUBBLE_ANOMALY,0.0,0.0
0.174,1494.68,102.54,0.0,BUBBLE_ANOMALY,0.0,0.0
0.175,1495.36,99.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.176,1493.46,98.0,0.0,BUBBLE_ANOMALY,0.0,0.0
0.177,1489.12,101.71,0.0,BUBBLE_ANOMALY,0.0,0.0
0.178,1498.18,100.93,0.0,BUBBLE_ANOMALY,0.0,0.0
0.179,1498.22,99.64,0.0,BUBBLE_ANOMALY,0.0,0.0
0.18,1494.69,98.51,0.0,BUBBLE_ANOMALY,0.0,0.0
0.181,1493.17,98.71,0.0,BUBBLE_ANOMALY,0.0,0.0
0.182,1494.17,99.16,0.0,BUBBLE_ANOMALY,0.0,0.0
0.183,1494.08,97.21,0.0,BUBBLE_ANOMALY,0.0,0.0
0.184,1495.83,101.65,0.0,BUBBLE_ANOMALY,0.0,0.0
0.185,1496.72,101.08,0.0,BUBBLE_ANOMALY,0.0,0.0
0.186,1491.93,99.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.187,1491.45,98.77,0.0,BUBBLE_ANOMALY,0.0,0.0
0.188,1495.6,99.93,0.0,BUBBLE_ANOMALY,0.0,0.0
0.189,1497.09,104.04,0.0,BUBBLE_ANOMALY,0.0,0.0
0.19,1492.87,100.55,0.0,BUBBLE_ANOMALY,0.0,0.0
0.191,1498.14,100.37,0.0,BUBBLE_ANOMALY,0.0,0.0
0.192,1500.77,98.61,0.0,BUBBLE_ANOMALY,0.0,0.0
0.193,1496.38,98.72,0.0,BUBBLE_ANOMALY,0.0,0.0
0.194,1501.07,102.42,0.0,BUBBLE_ANOMALY,0.0,0.0
0.195,1495.9,99.3,0.0,BUBBLE_ANOMALY,0.0,0.0
0.196,1500.15,100.54,0.0,BUBBLE_ANOMALY,0.0,0.0
0.197,1495.8,99.8,0.0,BUBBLE_ANOMALY,0.0,0.0
0.198,1498.78,99.58,0.0,BUBBLE_ANOMALY,0.0,0.0
0.199,1496.01,99.31,0.0,BUBBLE_ANOMALY,0.0,0.0
0.2,1499.8,101.11,0.0,BUBBLE_ANOMALY,0.0,0.0
0.201,1501.99,98.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.202,1504.67,101.48,0.0,BUBBLE_ANOMALY,0.0,0.0
0.203,1498.6,100.01,0.0,BUBBLE_ANOMALY,0.0,0.0
0.204,1500.0,97.79,0.0,BUBBLE_ANOMALY,0.0,0.0
0.205,1496.25,98.62,0.0,BUBBLE_ANOMALY,0.0,0.0
0.206,1503.63,99.34,0.0,BUBBLE_ANOMALY,0.0,0.0
0.207,1499.5,98.55,0.0,BUBBLE_ANOMALY,0.0,0.0
0.208,1499.86,98.19,0.0,BUBBLE_ANOMALY,0.0,0.0
0.209,1502.4,100.58,0.0,BUBBLE_ANOMALY,0.0,0.0
0.21,1506.74,102.53,0.0,BUBBLE_ANOMALY,0.0,0.0
0.211,1500.63,100.28,0.0,BUBBLE_ANOMALY,0.0,0.0
0.212,1507.13,99.01,0.0,BUBBLE_ANOMALY,0.0,0.0
0.213,1506.19,99.42,0.0,BUBBLE_ANOMALY,0.0,0.0
0.214,1504.39,99.74,0.0,BUBBLE_ANOMALY,0.0,0.0
0.215,1507.24,100.43,0.0,BUBBLE_ANOMALY,0.0,0.0
0.216,1504.71,102.93,0.0,BUBBLE_ANOMALY,0.0,0.0
0.217,1501.69,100.6,0.0,BUBBLE_ANOMALY,0.0,0.0
0.218,1505.39,101.75,0.0,BUBBLE_ANOMALY,0.0,0.0
0.219,1505.18,100.51,0.0,BUBBLE_ANOMALY,0.0,0.0
0.22,1502.42,100.29,0.0,BUBBLE_ANOMALY,0.0,0.0
0.221,1509.23,99.35,0.0,BUBBLE_ANOMALY,0.0,0.0
0.222,1504.03,99.47,0.0,BUBBLE_ANOMALY,0.0,0.0
0.223,1501.84,101.78,0.0,BUBBLE_ANOMALY,0.0,0.0
0.224,1504.15,101.34,0.0,BUBBLE_ANOMALY,0.0,0.0
0.225,1508.23,101.74,0.0,BUBBLE_ANOMALY,0.0,0.0
0.226,1510.65,100.32,0.0,BUBBLE_ANOMALY,0.0,0.0
0.227,1508.3,99.37,0.0,BUBBLE_ANOMALY,0.0,0.0
0.228,1508.19,101.98,0.0,BUBBLE_ANOMALY,0.0,0.0
0.229,1514.74,98.56,0.0,BUBBLE_ANOMALY,0.0,0.0
0.23,1505.41,98.94,0.0,BUBBLE_ANOMALY,0.0,0.0
0.231,1506.63,100.33,0.0,BUBBLE_ANOMALY,0.0,0.0
0.232,1507.62,100.37,0.0,BUBBLE_ANOMALY,0.0,0.0
0.233,1505.18,98.41,0.0,BUBBLE_ANOMALY,0.0,0.0
0.234,1506.93,99.68,0.0,BUBBLE_ANOMALY,0.0,0.0
0.235,1514.26,98.81,0.0,BUBBLE_ANOMALY,0.0,0.0
0.236,1508.63,104.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.237,1510.22,100.04,0.0,BUBBLE_ANOMALY,0.0,0.0
0.238,1506.26,102.23,0.0,BUBBLE_ANOMALY,0.0,0.0
0.239,1508.9,100.29,0.0,BUBBLE_ANOMALY,0.0,0.0
0.24,1513.09,100.84,0.0,BUBBLE_ANOMALY,0.0,0.0
0.241,1507.96,99.4,0.0,BUBBLE_ANOMALY,0.0,0.0
0.242,1515.22,101.3,0.0,BUBBLE_ANOMALY,0.0,0.0
0.243,1510.97,102.79,0.0,BUBBLE_ANOMALY,0.0,0.0
0.244,1514.18,101.14,0.0,BUBBLE_ANOMALY,0.0,0.0
0.245,1512.81,99.4,0.0,BUBBLE_ANOMALY,0.0,0.0
0.246,1512.25,98.9,0.0,BUBBLE_ANOMALY,0.0,0.0
0.247,1511.47,101.75,0.0,BUBBLE_ANOMALY,0.0,0.0
0.248,1511.19,98.56,0.0,BUBBLE_ANOMALY,0.0,0.0
0.249,1513.82,99.14,0.0,BUBBLE_ANOMALY,0.0,0.0
0.25,1508.0,101.21,0.0,BUBBLE_ANOMALY,0.0,0.0
0.251,1511.4,100.77,0.0,BUBBLE_ANOMALY,0.0,0.0
0.252,1505.94,98.1,0.0,BUBBLE_ANOMALY,0.0,0.0
0.253,1514.85,99.75,0.0,BUBBLE_ANOMALY,0.0,0.0
0.254,1512.37,100.19,0.0,BUBBLE_ANOMALY,0.0,0.0
0.255,1511.48,101.54,0.0,BUBBLE_ANOMALY,0.0,0.0
0.256,1508.23,99.94,0.0,BUBBLE_ANOMALY,0.0,0.0
0.257,1509.74,98.3,0.0,BUBBLE_ANOMALY,0.0,0.0
0.258,1511.09,102.95,0.0,BUBBLE_ANOMALY,0.0,0.0
0.259,1502.89,101.87,0.0,BUBBLE_ANOMALY,0.0,0.0
0.26,1511.04,98.93,0.0,BUBBLE_ANOMALY,0.0,0.0
0.261,1508.25,100.38,0.0,BUBBLE_ANOMALY,0.0,0.0
0.262,1513.4,101.84,0.0,BUBBLE_ANOMALY,0.0,0.0
0.263,1511.51,97.88,0.0,BUBBLE_ANOMALY,0.0,0.0
0.264,1511.07,100.81,0.0,BUBBLE_ANOMALY,0.0,0.0
0.265,1512.47,99.17,0.0,BUBBLE_ANOMALY,0.0,0.0
0.266,1511.42,98.78,0.0,BUBBLE_ANOMALY,0.0,0.0
0.267,1515.51,99.7,0.0,BUBBLE_ANOMALY,0.0,0.0
0.268,1510.08,99.73,0.0,BUBBLE_ANOMALY,0.0,0.0
0.269,1512.61,99.28,0.0,BUBBLE_ANOMALY,0.0,0.0
0.27,1513.0,97.6,0.0,BUBBLE_ANOMALY,0.0,0.0
0.271,1507.83,99.09,0.0,BUBBLE_ANOMALY,0.0,0.0
0.272,1510.81,99.61,0.0,BUBBLE_ANOMALY,0.0,0.0
0.273,1509.48,98.91,0.0,BUBBLE_ANOMALY,0.0,0.0
0.274,1506.67,99.55,0.0,BUBBLE_ANOMALY,0.0,0.0
0.275,1510.13,100.76,0.0,BUBBLE_ANOMALY,0.0,0.0
0.276,1509.01,101.7,0.0,BUBBLE_ANOMALY,0.0,0.0
0.277,1514.71,99.02,0.0,BUBBLE_ANOMALY,0.0,0.0
0.278,1508.89,100.02,0.0,BUBBLE_ANOMALY,0.0,0.0
0.279,1509.13,99.83,0.0,BUBBLE_ANOMALY,0.0,0.0
0.28,1510.0,101.7,0.0,BUBBLE_ANOMALY,0.0,0.0
0.281,1507.19,99.52,0.0,BUBBLE_ANOMALY,0.0,0.0
0.282,1506.05,100.59,0.0,BUBBLE_ANOMALY,0.0,0.0
0.283,1505.47,99.19,0.0,BUBBLE_ANOMALY,0.0,0.0
0.284,1500.49,97.73,0.0,BUBBLE_ANOMALY,0.0,0.0
0.285,1503.56,100.39,0.0,BUBBLE_ANOMALY,0.0,0.0
0.286,1509.46,97.54,0.0,BUBBLE_ANOMALY,0.0,0.0
0.287,1506.21,101.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.288,1503.22,99.9,0.0,BUBBLE_ANOMALY,0.0,0.0
0.289,1507.41,98.65,0.0,BUBBLE_ANOMALY,0.0,0.0
0.29,1507.73,99.51,0.0,BUBBLE_ANOMALY,0.0,0.0
0.291,1503.55,97.87,0.0,BUBBLE_ANOMALY,0.0,0.0
0.292,1509.88,98.35,0.0,BUBBLE_ANOMALY,0.0,0.0
0.293,1503.02,99.88,0.0,BUBBLE_ANOMALY,0.0,0.0
0.294,1501.26,103.32,0.0,BUBBLE_ANOMALY,0.0,0.0
0.295,1502.56,99.03,0.0,BUBBLE_ANOMALY,0.0,0.0
0.296,1502.22,101.33,0.0,BUBBLE_ANOMALY,0.0,0.0
0.297,1502.65,97.45,0.0,BUBBLE_ANOMALY,0.0,0.0
0.298,1500.86,100.63,0.0,BUBBLE_ANOMALY,0.0,0.0
0.299,1503.52,98.46,0.0,BUBBLE_ANOMALY,0.0,0.0
0.3,1496.68,101.77,0.0,BUBBLE_ANOMALY,0.0,0.0
0.301,1500.31,97.8,0.0,BUBBLE_ANOMALY,0.0,0.0
0.302,1498.98,102.09,0.0,BUBBLE_ANOMALY,0.0,0.0
0.303,1500.56,100.9,0.0,BUBBLE_ANOMALY,0.0,0.0
0.304,1492.8,96.29,0.0,BUBBLE_ANOMALY,0.0,0.0
0.305,1499.84,98.87,0.0,BUBBLE_ANOMALY,0.0,0.0
0.306,1498.52,99.23,0.0,BUBBLE_ANOMALY,0.0,0.0
0.307,1493.07,98.24,0.0,BUBBLE_ANOMALY,0.0,0.0
0.308,1498.7,101.05,0.0,BUBBLE_ANOMALY,0.0,0.0
0.309,1497.25,102.66,0.0,BUBBLE_ANOMALY,0.0,0.0
0.31,1501.17,102.25,0.0,BUBBLE_ANOMALY,0.0,0.0
0.311,1497.28,103.9,0.0,BUBBLE_ANOMALY,0.0,0.0
0.312,1498.02,96.96,0.0,BUBBLE_ANOMALY,0.0,0.0
0.313,1499.46,97.56,0.0,BUBBLE_ANOMALY,0.0,0.0
0.314,1497.74,99.76,0.0,BUBBLE_ANOMALY,0.0,0.0
0.315,1494.22,101.6,0.0,BUBBLE_ANOMALY,0.0,0.0
0.316,1497.71,101.24,0.0,BUBBLE_ANOMALY,0.0,0.0
0.317,1495.38,99.94,0.0,BUBBLE_ANOMALY,0.0,0.0
0.318,1493.4,100.4,0.0,BUBBLE_ANOMALY,0.0,0.0
0.319,1495.29,100.5,0.0,BUBBLE_ANOMALY,0.0,0.0
0.32,1490.12,104.05,0.0,BUBBLE_ANOMALY,0.0,0.0
0.321,1492.24,102.3,0.0,BUBBLE_ANOMALY,0.0,0.0
0.322,1489.64,100.22,0.0,BUBBLE_ANOMALY,0.0,0.0
0.323,1493.28,98.72,0.0,BUBBLE_ANOMALY,0.0,0.0
0.324,1489.21,96.82,0.0,BUBBLE_ANOMALY,0.0,0.0
0.325,1493.95,101.1,0.0,BUBBLE_ANOMALY,0.0,0.0
0.326,1495.82,99.86,0.0,BUBBLE_ANOMALY,0.0,0.0
0.327,1495.0,101.93,0.0,BUBBLE_ANOMALY,0.0,0.0
0.328,1488.39,101.38,0.0,BUBBLE_ANOMALY,0.0,0.0
0.329,1487.93,99.33,0.0,BUBBLE_ANOMALY,0.0,0.0
0.33,1490.07,102.13,0.0,BUBBLE_ANOMALY,0.0,0.0
0.331,1491.44,104.08,0.0,BUBBLE_ANOMALY,0.0,0.0
0.332,1487.04,98.01,0.0,BUBBLE_ANOMALY,0.0,0.0
0.333,1489.38,100.15,0.0,BUBBLE_ANOMALY,0.0,0.0
0.334,1489.23,100.21,0.0,BUBBLE_ANOMALY,0.0,0.0
0.335,1489.8,101.19,0.0,BUBBLE_ANOMALY,0.0,0.0
0.336,1484.54,102.86,0.0,BUBBLE_ANOMALY,0.0,0.0
0.337,1486.45,99.05,0.0,BUBBLE_ANOMALY,0.0,0.0
0.338,1489.08,100.73,0.0,BUBBLE_ANOMALY,0.0,0.0
0.339,1488.14,96.3,0.0,BUBBLE_ANOMALY,0.0,0.0
0.34,1489.95,100.79,0.0,BUBBLE_ANOMALY,0.0,0.0
0.341,1488.97,100.46,0.0,BUBBLE_ANOMALY,0.0,0.0
0.342,1490.63,100.88,0.0,BUBBLE_ANOMALY,0.0,0.0
0.343,1485.58,99.3,0.0,BUBBLE_ANOMALY,0.0,0.0
0.344,1489.52,102.27,0.0,BUBBLE_ANOMALY,0.0,0.0
0.345,1485.38,100.23,0.0,BUBBLE_ANOMALY,0.0,0.0
0.346,1491.72,97.86,0.0,BUBBLE_ANOMALY,0.0,0.0
0.347,1492.96,99.05,0.0,BUBBLE_ANOMALY,0.0,0.0
0.348,1487.42,101.05,0.0,BUBBLE_ANOMALY,0.0,0.0
0.349,1489.65,101.25,0.0,BUBBLE_ANOMALY,0.0,0.0
0.35,1491.35,99.26,0.0,BUBBLE_ANOMALY,0.0,0.0
0.351,1488.96,99.89,0.0,BUBBLE_ANOMALY,0.0,0.0
0.352,1490.33,99.32,0.0,BUBBLE_ANOMALY,0.0,0.0
0.353,1487.6,97.08,0.0,BUBBLE_ANOMALY,0.0,0.0
0.354,1494.75,99.96,0.0,BUBBLE_ANOMALY,0.0,0.0
0.355,1489.83,98.49,0.0,BUBBLE_ANOMALY,0.0,0.0
