timestamp_ms,input_voltage,output_voltage,tachometer,shaft_speed_hz,load_factor,fault_label
11.3,0.3837,0.3071,0.0,30.0,0.5,NONE
11.4,0.3402,0.5397,0.0,30.0,0.5,NONE
11.5,0.4784,0.6589,0.0,30.0,0.5,NONE
11.6,0.5573,0.8287,0.0,30.0,0.5,NONE
11.7,0.5429,0.8661,0.0,30.0,0.5,NONE
11.8,0.6306,0.7581,0.0,30.0,0.5,NONE
11.9,0.5207,0.7536,0.0,30.0,0.5,NONE
12.0,0.3997,0.7121,0.0,30.0,0.5,NONE
12.1,0.2005,0.4722,0.0,30.0,0.5,NONE
12.2,0.2488,0.344,0.0,30.0,0.5,NONE
12.3,0.1097,0.3466,0.0,30.0,0.5,NONE
12.4,0.276,0.4746,0.0,30.0,0.5,NONE
12.5,0.4631,0.6746,0.0,30.0,0.5,NONE
12.6,0.4108,0.7619,0.0,30.0,0.5,NONE
12.7,0.4985,0.9902,0.0,30.0,0.5,NONE
12.8,0.5323,0.9849,0.0,30.0,0.5,NONE
12.9,0.4339,0.8968,0.0,30.0,0.5,NONE
13.0,0.2662,0.724,0.0,30.0,0.5,NONE
13.1,0.2229,0.5309,0.0,30.0,0.5,NONE
13.2,0.0744,0.4401,0.0,30.0,0.5,NONE
13.3,0.1214,0.4059,0.0,30.0,0.5,NONE
13.4,0.092,0.4336,0.0,30.0,0.5,NONE
13.5,0.3088,0.5775,0.0,30.0,0.5,NONE
13.6,0.303,0.7924,0.0,30.0,0.5,NONE
13.7,0.4124,1.0094,0.0,30.0,0.5,NONE
13.8,0.4979,0.9281,0.0,30.0,0.5,NONE
13.9,0.3537,0.869,5.0,30.0,0.5,NONE
14.0,0.3259,0.8148,5.0,30.0,0.5,NONE
14.1,0.2531,0.6344,5.0,30.0,0.5,NONE
14.2,-0.0037,0.4894,5.0,30.0,0.5,NONE
14.3,0.0269,0.4199,5.0,30.0,0.5,NONE
14.4,0.0414,0.4284,5.0,30.0,0.5,NONE
14.5,0.1413,0.6405,5.0,30.0,0.5,NONE
14.6,0.1481,0.6633,0.0,30.0,0.5,NONE
14.7,0.2445,0.8687,0.0,30.0,0.5,NONE
14.8,0.3915,1.0031,0.0,30.0,0.5,NONE
14.9,0.3669,0.922,0.0,30.0,0.5,NONE
15.0,0.2846,0.8914,0.0,30.0,0.5,NONE
15.1,0.1679,0.817,0.0,30.0,0.5,NONE
15.2,-0.0068,0.566,0.0,30.0,0.5,NONE
15.3,-0.046,0.4654,0.0,30.0,0.5,NONE
15.4,-0.0626,0.3776,0.0,30.0,0.5,NONE
15.5,-0.0636,0.5,0.0,30.0,0.5,NONE
15.6,0.1631,0.6747,0.0,30.0,0.5,NONE
15.7,0.2017,0.8561,0.0,30.0,0.5,NONE
15.8,0.1958,1.0682,0.0,30.0,0.5,NONE
15.9,0.3041,1.072,0.0,30.0,0.5,NONE
16.0,0.168,0.923,0.0,30.0,0.5,NONE
16.1,0.1473,0.8438,0.0,30.0,0.5,NONE
16.2,0.0377,0.6803,0.0,30.0,0.5,NONE
16.3,-0.1668,0.5703,0.0,30.0,0.5,NONE
16.4,-0.1266,0.535,0.0,30.0,0.5,NONE
16.5,-0.1325,0.4536,0.0,30.0,0.5,NONE
16.6,-0.0309,0.6016,0.0,30.0,0.5,NONE
16.7,0.1316,0.7585,0.0,30.0,0.5,NONE
16.8,0.1192,0.9677,0.0,30.0,0.5,NONE
16.9,0.1377,1.0844,0.0,30.0,0.5,NONE
17.0,0.1051,1.0876,0.0,30.0,0.5,NONE
17.1,0.0191,0.9158,0.0,30.0,0.5,NONE
17.2,-0.0691,0.7316,5.0,30.0,0.5,NONE
17.3,-0.168,0.5911,5.0,30.0,0.5,NONE
17.4,-0.2468,0.444,5.0,30.0,0.5,NONE
17.5,-0.2271,0.594,5.0,30.0,0.5,NONE
17.6,-0.2084,0.5136,5.0,30.0,0.5,NONE
17.7,-0.0341,0.7719,5.0,30.0,0.5,NONE
17.8,-0.0142,1.0379,5.0,30.0,0.5,NONE
17.9,0.2039,1.0554,0.0,30.0,0.5,NONE
18.0,0.1034,1.067,0.0,30.0,0.5,NONE
18.1,-0.0358,0.976,0.0,30.0,0.5,NONE
18.2,-0.161,0.8278,0.0,30.0,0.5,NONE
18.3,-0.2103,0.7298,0.0,30.0,0.5,NONE
18.4,-0.3432,0.4187,0.0,30.0,0.5,NONE
18.5,-0.3333,0.5649,0.0,30.0,0.5,NONE
18.6,-0.3118,0.4816,0.0,30.0,0.5,NONE
18.7,-0.25,0.6872,0.0,30.0,0.5,NONE
18.8,-0.1786,0.8583,0.0,30.0,0.5,NONE
18.9,-0.1228,1.0568,0.0,30.0,0.5,NONE
19.0,-0.0356,1.0119,0.0,30.0,0.5,NONE
19.1,-0.0071,1.0735,0.0,30.0,0.5,NONE
19.2,-0.1362,1.0195,0.0,30.0,0.5,NONE
19.3,-0.3354,0.674,0.0,30.0,0.5,NONE
19.4,-0.3782,0.594,0.0,30.0,0.5,NONE
19.5,-0.4317,0.4682,0.0,30.0,0.5,NONE
19.6,-0.4898,0.5433,0.0,30.0,0.5,NONE
19.7,-0.3679,0.6405,0.0,30.0,0.5,NONE
19.8,-0.2655,0.7806,0.0,30.0,0.5,NONE
19.9,-0.2218,1.0048,0.0,30.0,0.5,NONE
20.0,-0.0858,1.174,0.0,30.0,0.5,NONE
20.1,-0.0817,1.0768,0.0,30.0,0.5,NONE
20.2,-0.1292,1.0234,0.0,30.0,0.5,NONE
20.3,-0.2485,0.7573,0.0,30.0,0.5,NONE
20.4,-0.4931,0.6007,0.0,30.0,0.5,NONE
20.5,-0.5585,0.5519,5.0,30.0,0.5,NONE
20.6,-0.5093,0.5781,5.0,30.0,0.5,NONE
20.7,-0.4629,0.6016,5.0,30.0,0.5,NONE
20.8,-0.3655,0.7244,5.0,30.0,0.5,NONE
20.9,-0.0871,0.9174,5.0,30.0,0.5,NONE
21.0,-0.1671,0.9907,5.0,30.0,0.5,NONE
21.1,-0.1142,1.1299,5.0,30.0,0.5,NONE
21.2,-0.1691,1.0843,0.0,30.0,0.5,NONE
21.3,-0.2865,0.8732,0.0,30.0,0.5,NONE
21.4,-0.4596,0.6939,0.0,30.0,0.5,NONE
21.5,-0.5112,0.5811,0.0,30.0,0.5,NONE
21.6,-0.6387,0.478,0.0,30.0,0.5,NONE
21.7,-0.5922,0.5339,0.0,30.0,0.5,NONE
21.8,-0.5235,0.7717,0.0,30.0,0.5,NONE
21.9,-0.3829,0.8301,0.0,30.0,0.5,NONE
22.0,-0.1695,0.9844,0.0,30.0,0.5,NONE
22.1,-0.325,1.0572,0.0,30.0,0.5,NONE
22.2,-0.2126,1.1105,0.0,30.0,0.5,NONE
22.3,-0.408,0.95,0.0,30.0,0.5,NONE
22.4,-0.4698,0.7544,0.0,30.0,0.5,NONE
22.5,-0.5086,0.6834,0.0,30.0,0.5,NONE
22.6,-0.6351,0.581,0.0,30.0,0.5,NONE
22.7,-0.7007,0.4725,0.0,30.0,0.5,NONE
22.8,-0.6228,0.5038,0.0,30.0,0.5,NONE
22.9,-0.4474,0.8106,0.0,30.0,0.5,NONE
23.0,-0.4051,0.8996,0.0,30.0,0.5,NONE
23.1,-0.2787,1.096,0.0,30.0,0.5,NONE
23.2,-0.2711,0.9859,0.0,30.0,0.5,NONE
23.3,-0.3596,1.0521,0.0,30.0,0.5,NONE
23.4,-0.3254,0.7918,0.0,30.0,0.5,NONE
23.5,-0.5221,0.71,0.0,30.0,0.5,NONE
23.6,-0.7501,0.5342,0.0,30.0,0.5,NONE
23.7,-0.6757,0.4337,0.0,30.0,0.5,NONE
23.8,-0.6836,0.5148,0.0,30.0,0.5,NONE
23.9,-0.5156,0.7096,5.0,30.0,0.5,NONE
24.0,-0.481,0.8572,5.0,30.0,0.5,NONE
24.1,-0.3477,1.0314,5.0,30.0,0.5,NONE
24.2,-0.2704,1.1713,5.0,30.0,0.5,NONE
24.3,-0.2759,0.9593,5.0,30.0,0.5,NONE
24.4,-0.4649,0.99,5.0,30.0,0.5,NONE
24.5,-0.5396,0.7372,5.0,30.0,0.5,NONE
24.6,-0.6555,0.5232,0.0,30.0,0.5,NONE
24.7,-0.7262,0.4082,0.0,30.0,0.5,NONE
24.8,-0.5982,0.4747,0.0,30.0,0.5,NONE
24.9,-0.5931,0.6386,0.0,30.0,0.5,NONE
25.0,-0.563,0.7545,0.0,30.0,0.5,NONE
25.1,-0.3406,1.0047,0.0,30.0,0.5,NONE
25.2,-0.2067,0.9648,0.0,30.0,0.5,NONE
25.3,-0.2533,1.0459,0.0,30.0,0.5,NONE
25.4,-0.4413,0.8902,0.0,30.0,0.5,NONE
25.5,-0.4969,0.8068,0.0,30.0,0.5,NONE
25.6,-0.5254,0.6554,0.0,30.0,0.5,NONE
25.7,-0.7075,0.461,0.0,30.0,0.5,NONE
25.8,-0.6709,0.3163,0.0,30.0,0.5,NONE
25.9,-0.6049,0.526,0.0,30.0,0.5,NONE
26.0,-0.5872,0.6873,0.0,30.0,0.5,NONE
26.1,-0.4233,0.8614,0.0,30.0,0.5,NONE
26.2,-0.4861,1.0421,0.0,30.0,0.5,NONE
26.3,-0.3363,0.9794,0.0,30.0,0.5,NONE
26.4,-0.3292,1.0138,0.0,30.0,0.5,NONE
26.5,-0.4689,0.8981,0.0,30.0,0.5,NONE
26.6,-0.4407,0.5694,0.0,30.0,0.5,NONE
26.7,-0.6936,0.5177,0.0,30.0,0.5,NONE
26.8,-0.6916,0.3981,0.0,30.0,0.5,NONE
26.9,-0.6405,0.4455,0.0,30.0,0.5,NONE
27.0,-0.4892,0.5879,0.0,30.0,0.5,NONE
27.1,-0.5131,0.7181,0.0,30.0,0.5,NONE
27.2,-0.2701,0.8699,5.0,30.0,0.5,NONE
27.3,-0.2602,0.9981,5.0,30.0,0.5,NONE
27.4,-0.3102,0.9325,5.0,30.0,0.5,NONE
27.5,-0.3048,0.8231,5.0,30.0,0.5,NONE
27.6,-0.4262,0.7396,5.0,30.0,0.5,NONE
27.7,-0.5759,0.4738,5.0,30.0,0.5,NONE
27.8,-0.6135,0.4479,5.0,30.0,0.5,NONE
27.9,-0.6419,0.4191,0.0,30.0,0.5,NONE
28.0,-0.5534,0.3944,0.0,30.0,0.5,NONE
28.1,-0.414,0.604,0.0,30.0,0.5,NONE
28.2,-0.245,0.8706,0.0,30.0,0.5,NONE
28.3,-0.2942,0.8885,0.0,30.0,0.5,NONE
28.4,-0.0949,0.9489,0.0,30.0,0.5,NONE
28.5,-0.3386,0.9243,0.0,30.0,0.5,NONE
28.6,-0.3422,0.7878,0.0,30.0,0.5,NONE
28.7,-0.418,0.5545,0.0,30.0,0.5,NONE
28.8,-0.5234,0.3896,0.0,30.0,0.5,NONE
28.9,-0.6019,0.4279,0.0,30.0,0.5,NONE
29.0,-0.5438,0.4867,0.0,30.0,0.5,NONE
29.1,-0.4609,0.5811,0.0,30.0,0.5,NONE
29.2,-0.3409,0.7102,0.0,30.0,0.5,NONE
29.3,-0.158,0.8181,0.0,30.0,0.5,NONE
29.4,-0.1225,0.8933,0.0,30.0,0.5,NONE
29.5,-0.1843,0.9328,0.0,30.0,0.5,NONE
29.6,-0.1778,0.8035,0.0,30.0,0.5,NONE
29.7,-0.316,0.6753,0.0,30.0,0.5,NONE
29.8,-0.3938,0.4682,0.0,30.0,0.5,NONE
29.9,-0.4617,0.2575,0.0,30.0,0.5,NONE
30.0,-0.5256,0.3837,0.0,30.0,0.5,NONE
30.1,-0.4358,0.3803,0.0,30.0,0.5,NONE
30.2,-0.2511,0.5744,0.0,30.0,0.5,NONE
30.3,-0.135,0.7748,0.0,30.0,0.5,NONE
30.4,-0.0806,0.9751,0.0,30.0,0.5,NONE
30.5,-0.0522,1.0469,5.0,30.0,0.5,NONE
30.6,-0.042,0.8338,5.0,30.0,0.5,NONE
30.7,-0.2327,0.632,5.0,30.0,0.5,NONE
30.8,-0.2853,0.487,5.0,30.0,0.5,NONE
30.9,-0.403,0.3675,5.0,30.0,0.5,NONE
31.0,-0.4234,0.2608,5.0,30.0,0.5,NONE
31.1,-0.3066,0.4259,5.0,30.0,0.5,NONE
31.2,-0.2138,0.4902,0.0,30.0,0.5,NONE
31.3,-0.0869,0.6775,0.0,30.0,0.5,NONE
31.4,0.0443,0.8284,0.0,30.0,0.5,NONE
31.5,0.0313,0.8754,0.0,30.0,0.5,NONE
31.6,0.0451,0.8498,0.0,30.0,0.5,NONE
31.7,-0.0842,0.6396,0.0,30.0,0.5,NONE
31.8,-0.1613,0.4613,0.0,30.0,0.5,NONE
31.9,-0.2805,0.2715,0.0,30.0,0.5,NONE
32.0,-0.316,0.2601,0.0,30.0,0.5,NONE
32.1,-0.2685,0.2927,0.0,30.0,0.5,NONE
32.2,-0.2519,0.3891,0.0,30.0,0.5,NONE
32.3,0.0179,0.618,0.0,30.0,0.5,NONE
32.4,-0.0162,0.6967,0.0,30.0,0.5,NONE
32.5,0.0513,0.8287,0.0,30.0,0.5,NONE
32.6,0.1807,0.7382,0.0,30.0,0.5,NONE
32.7,0.1056,0.6695,0.0,30.0,0.5,NONE
32.8,-0.0039,0.5532,0.0,30.0,0.5,NONE
32.9,-0.1101,0.3825,0.0,30.0,0.5,NONE
33.0,-0.213,0.2002,0.0,30.0,0.5,NONE
33.1,-0.2642,0.182,0.0,30.0,0.5,NONE
33.2,-0.1528,0.1847,0.0,30.0,0.5,NONE
33.3,-0.0769,0.3941,0.0,30.0,0.5,NONE
33.4,0.1333,0.6289,0.0,30.0,0.5,NONE
33.5,0.1772,0.7441,0.0,30.0,0.5,NONE
33.6,0.1837,0.7819,0.0,30.0,0.5,NONE
33.7,0.1788,0.6951,0.0,30.0,0.5,NONE
33.8,0.1288,0.5438,0.0,30.0,0.5,NONE
33.9,-0.0295,0.3273,5.0,30.0,0.5,NONE
34.0,-0.1325,0.2409,5.0,30.0,0.5,NONE
34.1,-0.115,0.1543,5.0,30.0,0.5,NONE
34.2,-0.0805,0.1905,5.0,30.0,0.5,NONE
34.3,-0.0222,0.2644,5.0,30.0,0.5,NONE
34.4,0.1063,0.3541,5.0,30.0,0.5,NONE
34.5,0.2576,0.6718,5.0,30.0,0.5,NONE
34.6,0.2413,0.6756,0.0,30.0,0.5,NONE
34.7,0.242,0.6355,0.0,30.0,0.5,NONE
34.8,0.2098,0.5945,0.0,30.0,0.5,NONE
34.9,0.1298,0.3635,0.0,30.0,0.5,NONE
35.0,0.0525,0.2621,0.0,30.0,0.5,NONE
35.1,0.0486,0.1281,0.0,30.0,0.5,NONE
35.2,0.0221,0.1194,0.0,30.0,0.5,NONE
35.3,0.0437,0.107,0.0,30.0,0.5,NONE
35.4,0.1689,0.3946,0.0,30.0,0.5,NONE
35.5,0.2448,0.5163,0.0,30.0,0.5,NONE
35.6,0.385,0.603,0.0,30.0,0.5,NONE
35.7,0.3994,0.6522,0.0,30.0,0.5,NONE
35.8,0.3878,0.4749,0.0,30.0,0.5,NONE
35.9,0.2361,0.4247,0.0,30.0,0.5,NONE
36.0,0.1932,0.1696,0.0,30.0,0.5,NONE
36.1,0.1596,0.0092,0.0,30.0,0.5,NONE
36.2,0.0518,-0.0556,0.0,30.0,0.5,NONE
36.3,0.1221,0.1257,0.0,30.0,0.5,NONE
36.4,0.2388,0.1745,0.0,30.0,0.5,NONE
36.5,0.3107,0.4551,0.0,30.0,0.5,NONE
36.6,0.4508,0.4977,0.0,30.0,0.5,NONE
36.7,0.4958,0.5053,0.0,30.0,0.5,NONE
36.8,0.4853,0.4959,0.0,30.0,0.5,NONE
36.9,0.3647,0.481,0.0,30.0,0.5,NONE
37.0,0.2949,0.2303,0.0,30.0,0.5,NONE
37.1,0.2176,0.0428,0.0,30.0,0.5,NONE
37.2,0.2112,-0.0191,5.0,30.0,0.5,NONE
37.3,0.2011,0.0034,5.0,30.0,0.5,NONE
37.4,0.341,0.1386,5.0,30.0,0.5,NONE
37.5,0.3152,0.3196,5.0,30.0,0.5,NONE
37.6,0.5172,0.3937,5.0,30.0,0.5,NONE
37.7,0.5627,0.4497,5.0,30.0,0.5,NONE
37.8,0.6768,0.5008,5.0,30.0,0.5,NONE
37.9,0.472,0.437,0.0,30.0,0.5,NONE
38.0,0.3683,0.2078,0.0,30.0,0.5,NONE
38.1,0.2693,0.0268,0.0,30.0,0.5,NONE
38.2,0.1143,-0.0408,0.0,30.0,0.5,NONE
38.3,0.1776,-0.0996,0.0,30.0,0.5,NONE
38.4,0.2194,-0.0296,0.0,30.0,0.5,NONE
38.5,0.3713,0.0767,0.0,30.0,0.5,NONE
38.6,0.5048,0.2752,0.0,30.0,0.5,NONE
38.7,0.6809,0.3761,0.0,30.0,0.5,NONE
38.8,0.6763,0.5161,0.0,30.0,0.5,NONE
38.9,0.5708,0.4666,0.0,30.0,0.5,NONE
39.0,0.4669,0.1779,0.0,30.0,0.5,NONE
39.1,0.4224,0.0401,0.0,30.0,0.5,NONE
39.2,0.2334,-0.1482,0.0,30.0,0.5,NONE
39.3,0.3445,-0.1876,0.0,30.0,0.5,NONE
39.4,0.3353,-0.1363,0.0,30.0,0.5,NONE
39.5,0.3391,-0.0869,0.0,30.0,0.5,NONE
39.6,0.397,0.1082,0.0,30.0,0.5,NONE
39.7,0.6631,0.2621,0.0,30.0,0.5,NONE
39.8,0.6567,0.4122,0.0,30.0,0.5,NONE
39.9,0.723,0.3926,0.0,30.0,0.5,NONE
40.0,0.5134,0.2405,0.0,30.0,0.5,NONE
40.1,0.4534,0.1107,0.0,30.0,0.5,NONE
40.2,0.372,-0.103,0.0,30.0,0.5,NONE
40.3,0.3008,-0.2088,0.0,30.0,0.5,NONE
40.4,0.2679,-0.1332,0.0,30.0,0.5,NONE
40.5,0.3822,-0.0681,5.0,30.0,0.5,NONE
40.6,0.4065,-0.0458,5.0,30.0,0.5,NONE
40.7,0.572,0.2309,5.0,30.0,0.5,NONE
40.8,0.6734,0.3539,5.0,30.0,0.5,NONE
40.9,0.7197,0.2876,5.0,30.0,0.5,NONE
41.0,0.6857,0.3123,5.0,30.0,0.5,NONE
41.1,0.4955,0.193,5.0,30.0,0.5,NONE
41.2,0.3572,-0.1243,0.0,30.0,0.5,NONE
41.3,0.4024,-0.2642,0.0,30.0,0.5,NONE
41.4,0.3161,-0.2328,0.0,30.0,0.5,NONE
41.5,0.2935,-0.2297,0.0,30.0,0.5,NONE
41.6,0.4992,-0.0858,0.0,30.0,0.5,NONE
41.7,0.5457,0.0749,0.0,30.0,0.5,NONE
41.8,0.7029,0.2276,0.0,30.0,0.5,NONE
41.9,0.7002,0.2156,0.0,30.0,0.5,NONE
42.0,0.783,0.3037,0.0,30.0,0.5,NONE
42.1,0.6868,0.1834,0.0,30.0,0.5,NONE
42.2,0.47,-0.0662,0.0,30.0,0.5,NONE
42.3,0.4195,-0.2287,0.0,30.0,0.5,NONE
42.4,0.3358,-0.4083,0.0,30.0,0.5,NONE
42.5,0.3721,-0.3098,0.0,30.0,0.5,NONE
42.6,0.3224,-0.21,0.0,30.0,0.5,NONE
42.7,0.5148,-0.0804,0.0,30.0,0.5,NONE
42.8,0.6466,0.1455,0.0,30.0,0.5,NONE
42.9,0.5817,0.1836,0.0,30.0,0.5,NONE
43.0,0.6216,0.2426,0.0,30.0,0.5,NONE
43.1,0.5204,0.0735,0.0,30.0,0.5,NONE
43.2,0.5008,-0.041,0.0,30.0,0.5,NONE
43.3,0.4295,-0.2313,0.0,30.0,0.5,NONE
43.4,0.3772,-0.3502,0.0,30.0,0.5,NONE
43.5,0.2745,-0.4281,0.0,30.0,0.5,NONE
43.6,0.3913,-0.3587,0.0,30.0,0.5,NONE
43.7,0.3353,-0.17,0.0,30.0,0.5,NONE
43.8,0.4344,-0.0609,0.0,30.0,0.5,NONE
43.9,0.6108,0.0215,5.0,30.0,0.5,NONE
44.0,0.6712,0.2469,5.0,30.0,0.5,NONE
44.1,0.6182,0.1804,5.0,30.0,0.5,NONE
44.2,0.4236,-0.0922,5.0,30.0,0.5,NONE
44.3,0.4002,-0.1758,5.0,30.0,0.5,NONE
44.4,0.2293,-0.3996,5.0,30.0,0.5,NONE
44.5,0.2674,-0.4511,5.0,30.0,0.5,NONE
44.6,0.2608,-0.4354,0.0,30.0,0.5,NONE
44.7,0.2684,-0.3506,0.0,30.0,0.5,NONE
44.8,0.3997,-0.2114,0.0,30.0,0.5,NONE
44.9,0.4786,-0.0453,0.0,30.0,0.5,NONE
45.0,0.5916,0.0406,0.0,30.0,0.5,NONE
45.1,0.6384,0.0412,0.0,30.0,0.5,NONE
45.2,0.4694,-0.0257,0.0,30.0,0.5,NONE
45.3,0.4275,-0.2296,0.0,30.0,0.5,NONE
45.4,0.254,-0.3392,0.0,30.0,0.5,NONE
45.5,0.1544,-0.4251,0.0,30.0,0.5,NONE
45.6,0.1661,-0.5588,0.0,30.0,0.5,NONE
45.7,0.1665,-0.4437,0.0,30.0,0.5,NONE
45.8,0.2881,-0.2802,0.0,30.0,0.5,NONE
