timestamp_ms,input_voltage,output_voltage,tachometer,shaft_speed_hz,load_factor,fault_label
6.9,0.2753,0.3522,0.0,40.0,0.5,BEARING_DEFECT
7.0,0.4786,0.2593,0.0,40.0,0.5,BEARING_DEFECT
7.1,0.6277,0.2792,0.0,40.0,0.5,BEARING_DEFECT
7.2,0.6855,0.2886,0.0,40.0,0.5,BEARING_DEFECT
7.3,0.5899,-0.0975,0.0,40.0,0.5,BEARING_DEFECT
7.4,0.493,-0.4112,0.0,40.0,0.5,BEARING_DEFECT
7.5,0.3999,-0.8299,0.0,40.0,0.5,BEARING_DEFECT
7.6,0.3398,-1.1333,0.0,40.0,0.5,BEARING_DEFECT
7.7,0.2936,-1.1496,0.0,40.0,0.5,BEARING_DEFECT
7.8,0.43,-0.9933,0.0,40.0,0.5,BEARING_DEFECT
7.9,0.5789,-0.934,5.0,40.0,0.5,BEARING_DEFECT
8.0,0.6658,-0.8628,5.0,40.0,0.5,BEARING_DEFECT
8.1,0.5654,-0.9021,5.0,40.0,0.5,BEARING_DEFECT
8.2,0.3015,-1.0733,5.0,40.0,0.5,BEARING_DEFECT
8.3,0.3542,-1.2847,5.0,40.0,0.5,BEARING_DEFECT
8.4,0.3185,-1.2932,0.0,40.0,0.5,BEARING_DEFECT
8.5,0.2546,-1.1763,0.0,40.0,0.5,BEARING_DEFECT
8.6,0.372,-0.74,0.0,40.0,0.5,BEARING_DEFECT
8.7,0.5522,-0.3798,0.0,40.0,0.5,BEARING_DEFECT
8.8,0.5906,-0.0291,0.0,40.0,0.5,BEARING_DEFECT
8.9,0.5685,0.0169,0.0,40.0,0.5,BEARING_DEFECT
9.0,0.3629,0.0044,0.0,40.0,0.5,BEARING_DEFECT
9.1,0.1772,0.0386,0.0,40.0,0.5,BEARING_DEFECT
9.2,0.1055,0.1674,0.0,40.0,0.5,BEARING_DEFECT
9.3,0.29,0.6413,0.0,40.0,0.5,BEARING_DEFECT
9.4,0.4212,1.0811,0.0,40.0,0.5,BEARING_DEFECT
9.5,0.5642,1.5042,0.0,40.0,0.5,BEARING_DEFECT
9.6,0.4789,1.697,0.0,40.0,0.5,BEARING_DEFECT
9.7,0.5162,1.7062,0.0,40.0,0.5,BEARING_DEFECT
9.8,0.1721,1.7215,0.0,40.0,0.5,BEARING_DEFECT
9.9,0.163,1.568,0.0,40.0,0.5,BEARING_DEFECT
10.0,0.0082,1.6575,0.0,40.0,0.5,BEARING_DEFECT
10.1,0.1567,1.9188,0.0,40.0,0.5,BEARING_DEFECT
10.2,0.4202,2.2757,0.0,40.0,0.5,BEARING_DEFECT
10.3,0.4872,2.4207,0.0,40.0,0.5,BEARING_DEFECT
10.4,0.4095,2.4637,5.0,40.0,0.5,BEARING_DEFECT
10.5,0.2886,2.206,5.0,40.0,0.5,BEARING_DEFECT
10.6,0.1519,2.0301,5.0,40.0,0.5,BEARING_DEFECT
10.7,0.0557,1.7007,5.0,40.0,0.5,BEARING_DEFECT
10.8,0.091,1.6499,5.0,40.0,0.5,BEARING_DEFECT
10.9,0.1135,1.8202,0.0,40.0,0.5,BEARING_DEFECT
11.0,0.1998,1.917,0.0,40.0,0.5,BEARING_DEFECT
11.1,0.3732,1.8709,0.0,40.0,0.5,BEARING_DEFECT
11.2,0.3091,1.6702,0.0,40.0,0.5,BEARING_DEFECT
11.3,0.1283,1.2672,0.0,40.0,0.5,BEARING_DEFECT
11.4,0.0421,0.8456,0.0,40.0,0.5,BEARING_DEFECT
11.5,-0.0828,0.5548,0.0,40.0,0.5,BEARING_DEFECT
11.6,-0.0358,0.3679,0.0,40.0,0.5,BEARING_DEFECT
11.7,0.0251,0.4816,0.0,40.0,0.5,BEARING_DEFECT
11.8,0.2334,0.5325,0.0,40.0,0.5,BEARING_DEFECT
11.9,0.208,0.4437,0.0,40.0,0.5,BEARING_DEFECT
12.0,0.1754,0.3603,0.0,40.0,0.5,BEARING_DEFECT
12.1,0.0531,-0.0218,0.0,40.0,0.5,BEARING_DEFECT
12.2,-0.0084,-0.3472,0.0,40.0,0.5,BEARING_DEFECT
12.3,-0.1355,-0.5936,0.0,40.0,0.5,BEARING_DEFECT
12.4,-0.0776,-0.552,0.0,40.0,0.5,BEARING_DEFECT
12.5,0.0709,-0.3491,0.0,40.0,0.5,BEARING_DEFECT
12.6,0.3116,-0.1791,0.0,40.0,0.5,BEARING_DEFECT
12.7,0.1768,-0.0232,0.0,40.0,0.5,BEARING_DEFECT
12.8,0.1666,-0.1922,0.0,40.0,0.5,BEARING_DEFECT
12.9,-0.0146,-0.3878,5.0,40.0,0.5,BEARING_DEFECT
13.0,-0.167,-0.4781,5.0,40.0,0.5,BEARING_DEFECT
13.1,-0.1851,-0.5609,5.0,40.0,0.5,BEARING_DEFECT
13.2,-0.2301,-0.2408,5.0,40.0,0.5,BEARING_DEFECT
13.3,-0.0947,-0.016,5.0,40.0,0.5,BEARING_DEFECT
13.4,0.0671,0.4007,0.0,40.0,0.5,BEARING_DEFECT
13.5,0.063,0.5149,0.0,40.0,0.5,BEARING_DEFECT
13.6,-0.0113,0.5753,0.0,40.0,0.5,BEARING_DEFECT
13.7,-0.1152,0.5041,0.0,40.0,0.5,BEARING_DEFECT
13.8,-0.3559,0.4157,0.0,40.0,0.5,BEARING_DEFECT
13.9,-0.3806,0.4534,0.0,40.0,0.5,BEARING_DEFECT
14.0,-0.2717,0.7471,0.0,40.0,0.5,BEARING_DEFECT
14.1,-0.1477,1.1161,0.0,40.0,0.5,BEARING_DEFECT
14.2,-0.1241,1.3551,0.0,40.0,0.5,BEARING_DEFECT
14.3,-0.059,1.6287,0.0,40.0,0.5,BEARING_DEFECT
14.4,-0.1125,1.5147,0.0,40.0,0.5,BEARING_DEFECT
14.5,-0.2426,1.2995,0.0,40.0,0.5,BEARING_DEFECT
14.6,-0.4946,1.3291,0.0,40.0,0.5,BEARING_DEFECT
14.7,-0.5036,1.2759,0.0,40.0,0.5,BEARING_DEFECT
14.8,-0.3406,1.5303,0.0,40.0,0.5,BEARING_DEFECT
14.9,-0.3,1.7305,0.0,40.0,0.5,BEARING_DEFECT
15.0,-0.1259,1.8285,0.0,40.0,0.5,BEARING_DEFECT
15.1,-0.2143,1.8284,0.0,40.0,0.5,BEARING_DEFECT
15.2,-0.1908,1.6643,0.0,40.0,0.5,BEARING_DEFECT
15.3,-0.4627,1.4575,0.0,40.0,0.5,BEARING_DEFECT
15.4,-0.4447,1.2356,5.0,40.0,0.5,BEARING_DEFECT
15.5,-0.4555,1.198,5.0,40.0,0.5,BEARING_DEFECT
15.6,-0.4236,1.2084,5.0,40.0,0.5,BEARING_DEFECT
15.7,-0.3003,1.5186,5.0,40.0,0.5,BEARING_DEFECT
15.8,-0.1811,1.5016,5.0,40.0,0.5,BEARING_DEFECT
15.9,-0.222,1.3336,0.0,40.0,0.5,BEARING_DEFECT
16.0,-0.3429,1.095,0.0,40.0,0.5,BEARING_DEFECT
16.1,-0.5575,0.7753,0.0,40.0,0.5,BEARING_DEFECT
16.2,-0.5627,0.5612,0.0,40.0,0.5,BEARING_DEFECT
16.3,-0.5458,0.467,0.0,40.0,0.5,BEARING_DEFECT
16.4,-0.4424,0.5476,0.0,40.0,0.5,BEARING_DEFECT
16.5,-0.3209,0.7803,0.0,40.0,0.5,BEARING_DEFECT
16.6,-0.238,0.6767,0.0,40.0,0.5,BEARING_DEFECT
16.7,-0.3354,0.6806,0.0,40.0,0.5,BEARING_DEFECT
16.8,-0.4432,0.3029,0.0,40.0,0.5,BEARING_DEFECT
16.9,-0.5902,-0.0188,0.0,40.0,0.5,BEARING_DEFECT
17.0,-0.6389,-0.1484,0.0,40.0,0.5,BEARING_DEFECT
17.1,-0.4987,-0.0772,0.0,40.0,0.5,BEARING_DEFECT
17.2,-0.4491,0.1975,0.0,40.0,0.5,BEARING_DEFECT
17.3,-0.2597,0.387,0.0,40.0,0.5,BEARING_DEFECT
17.4,-0.2619,0.3893,0.0,40.0,0.5,BEARING_DEFECT
17.5,-0.3699,0.3261,0.0,40.0,0.5,BEARING_DEFECT
17.6,-0.5202,0.071,0.0,40.0,0.5,BEARING_DEFECT
17.7,-0.6518,0.0067,0.0,40.0,0.5,BEARING_DEFECT
17.8,-0.6673,-0.0257,0.0,40.0,0.5,BEARING_DEFECT
17.9,-0.6416,0.146,5.0,40.0,0.5,BEARING_DEFECT
18.0,-0.5147,0.3924,5.0,40.0,0.5,BEARING_DEFECT
18.1,-0.2866,0.6943,5.0,40.0,0.5,BEARING_DEFECT
18.2,-0.2586,0.7864,5.0,40.0,0.5,BEARING_DEFECT
18.3,-0.3676,0.7485,5.0,40.0,0.5,BEARING_DEFECT
18.4,-0.5545,0.5847,0.0,40.0,0.5,BEARING_DEFECT
18.5,-0.6416,0.5199,0.0,40.0,0.5,BEARING_DEFECT
18.6,-0.6508,0.5262,0.0,40.0,0.5,BEARING_DEFECT
18.7,-0.5389,0.6979,0.0,40.0,0.5,BEARING_DEFECT
18.8,-0.4647,1.1503,0.0,40.0,0.5,BEARING_DEFECT
18.9,-0.3676,1.2877,0.0,40.0,0.5,BEARING_DEFECT
19.0,-0.3375,1.336,0.0,40.0,0.5,BEARING_DEFECT
19.1,-0.4347,1.2733,0.0,40.0,0.5,BEARING_DEFECT
19.2,-0.6008,1.1083,0.0,40.0,0.5,BEARING_DEFECT
19.3,-0.7808,0.9605,0.0,40.0,0.5,BEARING_DEFECT
19.4,-0.5813,1.0209,0.0,40.0,0.5,BEARING_DEFECT
19.5,-0.5546,1.2392,0.0,40.0,0.5,BEARING_DEFECT
19.6,-0.375,1.5757,0.0,40.0,0.5,BEARING_DEFECT
19.7,-0.2281,1.6435,0.0,40.0,0.5,BEARING_DEFECT
19.8,-0.4338,1.5433,0.0,40.0,0.5,BEARING_DEFECT
19.9,-0.4698,1.3281,0.0,40.0,0.5,BEARING_DEFECT
20.0,-0.6124,1.1044,0.0,40.0,0.5,BEARING_DEFECT
20.1,-0.6864,0.9672,0.0,40.0,0.5,BEARING_DEFECT
20.2,-0.6331,0.9896,0.0,40.0,0.5,BEARING_DEFECT
20.3,-0.4103,1.1165,0.0,40.0,0.5,BEARING_DEFECT
20.4,-0.2945,1.2227,5.0,40.0,0.5,BEARING_DEFECT
20.5,-0.2049,1.2713,5.0,40.0,0.5,BEARING_DEFECT
20.6,-0.2971,1.1666,5.0,40.0,0.5,BEARING_DEFECT
20.7,-0.5061,0.769,5.0,40.0,0.5,BEARING_DEFECT
20.8,-0.6796,0.4907,5.0,40.0,0.5,BEARING_DEFECT
20.9,-0.7052,0.3581,0.0,40.0,0.5,BEARING_DEFECT
21.0,-0.5411,0.3689,0.0,40.0,0.5,BEARING_DEFECT
21.1,-0.4037,0.4389,0.0,40.0,0.5,BEARING_DEFECT
21.2,-0.2678,0.5443,0.0,40.0,0.5,BEARING_DEFECT
21.3,-0.22,0.4805,0.0,40.0,0.5,BEARING_DEFECT
21.4,-0.167,0.3771,0.0,40.0,0.5,BEARING_DEFECT
21.5,-0.4515,0.1128,0.0,40.0,0.5,BEARING_DEFECT
21.6,-0.491,-0.097,0.0,40.0,0.5,BEARING_DEFECT
21.7,-0.566,-0.3206,0.0,40.0,0.5,BEARING_DEFECT
21.8,-0.4767,-0.2642,0.0,40.0,0.5,BEARING_DEFECT
21.9,-0.2526,-0.1126,0.0,40.0,0.5,BEARING_DEFECT
22.0,-0.1003,0.0114,0.0,40.0,0.5,BEARING_DEFECT
22.1,-0.1507,0.1451,0.0,40.0,0.5,BEARING_DEFECT
22.2,-0.1828,0.1209,0.0,40.0,0.5,BEARING_DEFECT
22.3,-0.3502,-0.1437,0.0,40.0,0.5,BEARING_DEFECT
22.4,-0.4801,-0.297,0.0,40.0,0.5,BEARING_DEFECT
22.5,-0.4739,-0.3095,0.0,40.0,0.5,BEARING_DEFECT
22.6,-0.4055,-0.084,0.0,40.0,0.5,BEARING_DEFECT
22.7,-0.2196,0.0899,0.0,40.0,0.5,BEARING_DEFECT
22.8,-0.1086,0.5107,0.0,40.0,0.5,BEARING_DEFECT
22.9,-0.0217,0.5473,5.0,40.0,0.5,BEARING_DEFECT
23.0,-0.172,0.4834,5.0,40.0,0.5,BEARING_DEFECT
23.1,-0.3776,0.3837,5.0,40.0,0.5,BEARING_DEFECT
23.2,-0.4433,0.3442,5.0,40.0,0.5,BEARING_DEFECT
23.3,-0.5459,0.4641,5.0,40.0,0.5,BEARING_DEFECT
23.4,-0.2798,0.8029,0.0,40.0,0.5,BEARING_DEFECT
23.5,-0.0858,1.1287,0.0,40.0,0.5,BEARING_DEFECT
23.6,0.0139,1.4226,0.0,40.0,0.5,BEARING_DEFECT
23.7,0.11,1.4194,0.0,40.0,0.5,BEARING_DEFECT
23.8,-0.0749,1.3918,0.0,40.0,0.5,BEARING_DEFECT
23.9,-0.2192,1.2032,0.0,40.0,0.5,BEARING_DEFECT
24.0,-0.403,1.1678,0.0,40.0,0.5,BEARING_DEFECT
24.1,-0.2936,1.3133,0.0,40.0,0.5,BEARING_DEFECT
24.2,-0.1542,1.4645,0.0,40.0,0.5,BEARING_DEFECT
24.3,-0.0052,1.7508,0.0,40.0,0.5,BEARING_DEFECT
24.4,0.0836,1.9357,0.0,40.0,0.5,BEARING_DEFECT
24.5,0.001,1.7485,0.0,40.0,0.5,BEARING_DEFECT
24.6,-0.0989,1.6573,0.0,40.0,0.5,BEARING_DEFECT
24.7,-0.1272,1.3432,0.0,40.0,0.5,BEARING_DEFECT
24.8,-0.2321,1.0748,0.0,40.0,0.5,BEARING_DEFECT
24.9,-0.1819,1.041,0.0,40.0,0.5,BEARING_DEFECT
25.0,-0.0003,1.1857,0.0,40.0,0.5,BEARING_DEFECT
25.1,0.215,1.1821,0.0,40.0,0.5,BEARING_DEFECT
25.2,0.2252,1.0866,0.0,40.0,0.5,BEARING_DEFECT
25.3,0.1979,0.9005,0.0,40.0,0.5,BEARING_DEFECT
25.4,-0.0072,0.5221,5.0,40.0,0.5,BEARING_DEFECT
25.5,-0.1224,0.1466,5.0,40.0,0.5,BEARING_DEFECT
25.6,-0.1059,-0.137,5.0,40.0,0.5,BEARING_DEFECT
25.7,0.0606,-0.1077,5.0,40.0,0.5,BEARING_DEFECT
25.8,0.2014,-0.1959,5.0,40.0,0.5,BEARING_DEFECT
25.9,0.3045,-0.1482,0.0,40.0,0.5,BEARING_DEFECT
26.0,0.3284,-0.1767,0.0,40.0,0.5,BEARING_DEFECT
26.1,0.3158,-0.5358,0.0,40.0,0.5,BEARING_DEFECT
26.2,0.1434,-0.8983,0.0,40.0,0.5,BEARING_DEFECT
26.3,-0.1257,-1.1322,0.0,40.0,0.5,BEARING_DEFECT
26.4,-0.0735,-1.3118,0.0,40.0,0.5,BEARING_DEFECT
26.5,0.1046,-1.1855,0.0,40.0,0.5,BEARING_DEFECT
26.6,0.1657,-1.0197,0.0,40.0,0.5,BEARING_DEFECT
26.7,0.3411,-0.8618,0.0,40.0,0.5,BEARING_DEFECT
26.8,0.3722,-0.8952,0.0,40.0,0.5,BEARING_DEFECT
26.9,0.2999,-0.9007,0.0,40.0,0.5,BEARING_DEFECT
27.0,0.1529,-1.137,0.0,40.0,0.5,BEARING_DEFECT
27.1,0.0523,-1.1568,0.0,40.0,0.5,BEARING_DEFECT
27.2,0.1208,-1.0534,0.0,40.0,0.5,BEARING_DEFECT
27.3,0.191,-0.727,0.0,40.0,0.5,BEARING_DEFECT
27.4,0.3518,-0.33,0.0,40.0,0.5,BEARING_DEFECT
27.5,0.4166,0.0179,0.0,40.0,0.5,BEARING_DEFECT
27.6,0.5316,0.1414,0.0,40.0,0.5,BEARING_DEFECT
27.7,0.3349,0.2574,0.0,40.0,0.5,BEARING_DEFECT
27.8,0.1685,0.0764,0.0,40.0,0.5,BEARING_DEFECT
27.9,0.1493,0.2257,5.0,40.0,0.5,BEARING_DEFECT
28.0,0.1351,0.5237,5.0,40.0,0.5,BEARING_DEFECT
28.1,0.2851,0.8998,5.0,40.0,0.5,BEARING_DEFECT
28.2,0.4865,1.2478,5.0,40.0,0.5,BEARING_DEFECT
28.3,0.5498,1.5585,5.0,40.0,0.5,BEARING_DEFECT
28.4,0.653,1.6517,0.0,40.0,0.5,BEARING_DEFECT
28.5,0.4066,1.6666,0.0,40.0,0.5,BEARING_DEFECT
28.6,0.2985,1.4871,0.0,40.0,0.5,BEARING_DEFECT
28.7,0.1045,1.5128,0.0,40.0,0.5,BEARING_DEFECT
28.8,0.2143,1.6434,0.0,40.0,0.5,BEARING_DEFECT
28.9,0.3509,1.987,0.0,40.0,0.5,BEARING_DEFECT
29.0,0.5114,2.1004,0.0,40.0,0.5,BEARING_DEFECT
29.1,0.6495,2.1028,0.0,40.0,0.5,BEARING_DEFECT
29.2,0.6274,1.9136,0.0,40.0,0.5,BEARING_DEFECT
29.3,0.4534,1.6562,0.0,40.0,0.5,BEARING_DEFECT
29.4,0.2881,1.3229,0.0,40.0,0.5,BEARING_DEFECT
29.5,0.2213,0.9855,0.0,40.0,0.5,BEARING_DEFECT
29.6,0.3839,0.9865,0.0,40.0,0.5,BEARING_DEFECT
29.7,0.5862,1.0606,0.0,40.0,0.5,BEARING_DEFECT
29.8,0.6312,1.0064,0.0,40.0,0.5,BEARING_DEFECT
29.9,0.7166,0.9101,0.0,40.0,0.5,BEARING_DEFECT
30.0,0.6103,0.4206,0.0,40.0,0.5,BEARING_DEFECT
30.1,0.482,0.0558,0.0,40.0,0.5,BEARING_DEFECT
30.2,0.2583,-0.3776,0.0,40.0,0.5,BEARING_DEFECT
30.3,0.266,-0.6644,0.0,40.0,0.5,BEARING_DEFECT
30.4,0.4034,-0.8914,5.0,40.0,0.5,BEARING_DEFECT
30.5,0.6015,-0.7891,5.0,40.0,0.5,BEARING_DEFECT
30.6,0.6265,-0.8589,5.0,40.0,0.5,BEARING_DEFECT
30.7,0.5853,-1.0557,5.0,40.0,0.5,BEARING_DEFECT
30.8,0.5638,-1.3181,5.0,40.0,0.5,BEARING_DEFECT
30.9,0.4844,-1.712,0.0,40.0,0.5,BEARING_DEFECT
31.0,0.2389,-1.9016,0.0,40.0,0.5,BEARING_DEFECT
31.1,0.2539,-2.005,0.0,40.0,0.5,BEARING_DEFECT
31.2,0.4295,-1.9668,0.0,40.0,0.5,BEARING_DEFECT
31.3,0.5724,-1.7186,0.0,40.0,0.5,BEARING_DEFECT
31.4,0.7162,-1.5132,0.0,40.0,0.5,BEARING_DEFECT
31.5,0.6185,-1.4485,0.0,40.0,0.5,BEARING_DEFECT
31.6,0.546,-1.4802,0.0,40.0,0.5,BEARING_DEFECT
31.7,0.4646,-1.611,0.0,40.0,0.5,BEARING_DEFECT
31.8,0.2439,-1.6464,0.0,40.0,0.5,BEARING_DEFECT
31.9,0.3932,-1.4651,0.0,40.0,0.5,BEARING_DEFECT
32.0,0.388,-1.1633,0.0,40.0,0.5,BEARING_DEFECT
32.1,0.6361,-0.57,0.0,40.0,0.5,BEARING_DEFECT
32.2,0.6626,-0.3007,0.0,40.0,0.5,BEARING_DEFECT
32.3,0.5916,-0.0158,0.0,40.0,0.5,BEARING_DEFECT
32.4,0.4894,-0.0478,0.0,40.0,0.5,BEARING_DEFECT
32.5,0.3852,0.0466,0.0,40.0,0.5,BEARING_DEFECT
32.6,0.2731,0.0812,0.0,40.0,0.5,BEARING_DEFECT
32.7,0.3658,0.2572,0.0,40.0,0.5,BEARING_DEFECT
32.8,0.5143,0.7065,0.0,40.0,0.5,BEARING_DEFECT
32.9,0.5279,1.1377,5.0,40.0,0.5,BEARING_DEFECT
33.0,0.5892,1.3711,5.0,40.0,0.5,BEARING_DEFECT
33.1,0.5292,1.4566,5.0,40.0,0.5,BEARING_DEFECT
33.2,0.4012,1.3051,5.0,40.0,0.5,BEARING_DEFECT
33.3,0.3498,1.2379,5.0,40.0,0.5,BEARING_DEFECT
33.4,0.2568,1.2121,0.0,40.0,0.5,BEARING_DEFECT
33.5,0.258,1.265,0.0,40.0,0.5,BEARING_DEFECT
33.6,0.4248,1.6213,0.0,40.0,0.5,BEARING_DEFECT
33.7,0.6292,1.6958,0.0,40.0,0.5,BEARING_DEFECT
33.8,0.6954,1.6512,0.0,40.0,0.5,BEARING_DEFECT
33.9,0.5317,1.398,0.0,40.0,0.5,BEARING_DEFECT
34.0,0.2272,1.1277,0.0,40.0,0.5,BEARING_DEFECT
34.1,0.2317,0.7559,0.0,40.0,0.5,BEARING_DEFECT
34.2,0.2182,0.5784,0.0,40.0,0.5,BEARING_DEFECT
34.3,0.2579,0.4661,0.0,40.0,0.5,BEARING_DEFECT
34.4,0.4276,0.4379,0.0,40.0,0.5,BEARING_DEFECT
34.5,0.529,0.5585,0.0,40.0,0.5,BEARING_DEFECT
34.6,0.4656,0.313,0.0,40.0,0.5,BEARING_DEFECT
34.7,0.3799,-0.0857,0.0,40.0,0.5,BEARING_DEFECT
34.8,0.2432,-0.5193,0.0,40.0,0.5,BEARING_DEFECT
34.9,0.1808,-0.9019,0.0,40.0,0.5,BEARING_DEFECT
35.0,0.0654,-1.2228,0.0,40.0,0.5,BEARING_DEFECT
35.1,0.219,-1.1808,0.0,40.0,0.5,BEARING_DEFECT
35.2,0.3573,-1.1512,0.0,40.0,0.5,BEARING_DEFECT
35.3,0.5249,-1.0869,0.0,40.0,0.5,BEARING_DEFECT
35.4,0.4347,-1.2787,5.0,40.0,0.5,BEARING_DEFECT
35.5,0.2268,-1.547,5.0,40.0,0.5,BEARING_DEFECT
35.6,0.1793,-1.7507,5.0,40.0,0.5,BEARING_DEFECT
35.7,0.1369,-1.9865,5.0,40.0,0.5,BEARING_DEFECT
35.8,0.064,-2.2264,5.0,40.0,0.5,BEARING_DEFECT
35.9,0.0969,-1.8261,0.0,40.0,0.5,BEARING_DEFECT
36.0,0.2263,-1.6288,0.0,40.0,0.5,BEARING_DEFECT
36.1,0.3177,-1.4649,0.0,40.0,0.5,BEARING_DEFECT
36.2,0.4321,-1.438,0.0,40.0,0.5,BEARING_DEFECT
36.3,0.177,-1.529,0.0,40.0,0.5,BEARING_DEFECT
36.4,-0.0059,-1.6314,0.0,40.0,0.5,BEARING_DEFECT
36.5,-0.08,-1.6525,0.0,40.0,0.5,BEARING_DEFECT
36.6,-0.067,-1.4684,0.0,40.0,0.5,BEARING_DEFECT
36.7,0.1482,-1.0967,0.0,40.0,0.5,BEARING_DEFECT
36.8,0.1584,-0.6376,0.0,40.0,0.5,BEARING_DEFECT
36.9,0.3329,-0.3683,0.0,40.0,0.5,BEARING_DEFECT
37.0,0.2229,-0.2422,0.0,40.0,0.5,BEARING_DEFECT
