timestamp_ms,input_voltage,output_voltage,tachometer,shaft_speed_hz,load_factor,fault_label
7.1,1.902,2.5736,0.0,50.0,1.0,SHAFT_IMBALANCE
7.2,1.6812,2.3051,0.0,50.0,1.0,SHAFT_IMBALANCE
7.3,1.5743,1.9738,0.0,50.0,1.0,SHAFT_IMBALANCE
7.4,1.5147,1.9587,0.0,50.0,1.0,SHAFT_IMBALANCE
7.5,1.6655,2.191,0.0,50.0,1.0,SHAFT_IMBALANCE
7.6,1.7768,2.3722,0.0,50.0,1.0,SHAFT_IMBALANCE
7.7,1.6809,2.4251,0.0,50.0,1.0,SHAFT_IMBALANCE
7.8,1.4876,2.037,0.0,50.0,1.0,SHAFT_IMBALANCE
7.9,1.23,1.7922,0.0,50.0,1.0,SHAFT_IMBALANCE
8.0,1.1512,1.6899,0.0,50.0,1.0,SHAFT_IMBALANCE
8.1,1.1947,1.7522,0.0,50.0,1.0,SHAFT_IMBALANCE
8.2,1.3888,2.0482,0.0,50.0,1.0,SHAFT_IMBALANCE
8.3,1.421,2.1185,5.0,50.0,1.0,SHAFT_IMBALANCE
8.4,1.1408,1.8879,5.0,50.0,1.0,SHAFT_IMBALANCE
8.5,0.9907,1.5133,5.0,50.0,1.0,SHAFT_IMBALANCE
8.6,0.7854,1.377,5.0,50.0,1.0,SHAFT_IMBALANCE
8.7,0.8291,1.4342,5.0,50.0,1.0,SHAFT_IMBALANCE
8.8,0.8581,1.6702,0.0,50.0,1.0,SHAFT_IMBALANCE
8.9,0.8883,1.7767,0.0,50.0,1.0,SHAFT_IMBALANCE
9.0,0.8355,1.6264,0.0,50.0,1.0,SHAFT_IMBALANCE
9.1,0.6075,1.1976,0.0,50.0,1.0,SHAFT_IMBALANCE
9.2,0.342,0.9603,0.0,50.0,1.0,SHAFT_IMBALANCE
9.3,0.4483,0.9773,0.0,50.0,1.0,SHAFT_IMBALANCE
9.4,0.5175,1.2103,0.0,50.0,1.0,SHAFT_IMBALANCE
9.5,0.5046,1.4446,0.0,50.0,1.0,SHAFT_IMBALANCE
9.6,0.4439,1.283,0.0,50.0,1.0,SHAFT_IMBALANCE
9.7,0.3152,0.8639,0.0,50.0,1.0,SHAFT_IMBALANCE
9.8,-0.0987,0.5911,0.0,50.0,1.0,SHAFT_IMBALANCE
9.9,-0.0702,0.5921,0.0,50.0,1.0,SHAFT_IMBALANCE
10.0,-0.0161,0.7155,0.0,50.0,1.0,SHAFT_IMBALANCE
10.1,0.132,0.9118,0.0,50.0,1.0,SHAFT_IMBALANCE
10.2,0.0999,0.9674,0.0,50.0,1.0,SHAFT_IMBALANCE
10.3,-0.2107,0.5695,5.0,50.0,1.0,SHAFT_IMBALANCE
10.4,-0.3864,0.3132,5.0,50.0,1.0,SHAFT_IMBALANCE
10.5,-0.439,0.2082,5.0,50.0,1.0,SHAFT_IMBALANCE
10.6,-0.4774,0.2538,5.0,50.0,1.0,SHAFT_IMBALANCE
10.7,-0.3256,0.4606,5.0,50.0,1.0,SHAFT_IMBALANCE
10.8,-0.4051,0.5156,0.0,50.0,1.0,SHAFT_IMBALANCE
10.9,-0.5671,0.2261,0.0,50.0,1.0,SHAFT_IMBALANCE
11.0,-0.8371,-0.0643,0.0,50.0,1.0,SHAFT_IMBALANCE
11.1,-0.9389,-0.2673,0.0,50.0,1.0,SHAFT_IMBALANCE
11.2,-0.8828,-0.147,0.0,50.0,1.0,SHAFT_IMBALANCE
11.3,-0.8226,0.1316,0.0,50.0,1.0,SHAFT_IMBALANCE
11.4,-0.703,0.1959,0.0,50.0,1.0,SHAFT_IMBALANCE
11.5,-0.8501,-0.0043,0.0,50.0,1.0,SHAFT_IMBALANCE
11.6,-1.1393,-0.4737,0.0,50.0,1.0,SHAFT_IMBALANCE
11.7,-1.3931,-0.5964,0.0,50.0,1.0,SHAFT_IMBALANCE
11.8,-1.3999,-0.5011,0.0,50.0,1.0,SHAFT_IMBALANCE
11.9,-1.2837,-0.5148,0.0,50.0,1.0,SHAFT_IMBALANCE
12.0,-1.1142,-0.1749,0.0,50.0,1.0,SHAFT_IMBALANCE
12.1,-1.3162,-0.3262,0.0,50.0,1.0,SHAFT_IMBALANCE
12.2,-1.4573,-0.683,0.0,50.0,1.0,SHAFT_IMBALANCE
12.3,-1.756,-0.8865,5.0,50.0,1.0,SHAFT_IMBALANCE
12.4,-1.7021,-0.8739,5.0,50.0,1.0,SHAFT_IMBALANCE
12.5,-1.6255,-0.7169,5.0,50.0,1.0,SHAFT_IMBALANCE
12.6,-1.4411,-0.5691,5.0,50.0,1.0,SHAFT_IMBALANCE
12.7,-1.4872,-0.6262,5.0,50.0,1.0,SHAFT_IMBALANCE
12.8,-1.6754,-0.8509,0.0,50.0,1.0,SHAFT_IMBALANCE
12.9,-1.8984,-1.1268,0.0,50.0,1.0,SHAFT_IMBALANCE
13.0,-2.0438,-1.2861,0.0,50.0,1.0,SHAFT_IMBALANCE
13.1,-2.01,-1.111,0.0,50.0,1.0,SHAFT_IMBALANCE
13.2,-1.8577,-0.7142,0.0,50.0,1.0,SHAFT_IMBALANCE
13.3,-1.8876,-0.7491,0.0,50.0,1.0,SHAFT_IMBALANCE
13.4,-1.9961,-0.965,0.0,50.0,1.0,SHAFT_IMBALANCE
13.5,-2.1634,-1.4159,0.0,50.0,1.0,SHAFT_IMBALANCE
13.6,-2.3087,-1.533,0.0,50.0,1.0,SHAFT_IMBALANCE
13.7,-2.2162,-1.3689,0.0,50.0,1.0,SHAFT_IMBALANCE
13.8,-2.0175,-1.1617,0.0,50.0,1.0,SHAFT_IMBALANCE
13.9,-1.9796,-0.9029,0.0,50.0,1.0,SHAFT_IMBALANCE
14.0,-2.126,-1.0596,0.0,50.0,1.0,SHAFT_IMBALANCE
14.1,-2.285,-1.4659,0.0,50.0,1.0,SHAFT_IMBALANCE
14.2,-2.4691,-1.5546,0.0,50.0,1.0,SHAFT_IMBALANCE
14.3,-2.3951,-1.573,5.0,50.0,1.0,SHAFT_IMBALANCE
14.4,-2.1424,-1.1797,5.0,50.0,1.0,SHAFT_IMBALANCE
14.5,-2.095,-1.1055,5.0,50.0,1.0,SHAFT_IMBALANCE
14.6,-2.0392,-1.1504,5.0,50.0,1.0,SHAFT_IMBALANCE
14.7,-2.2433,-1.3882,5.0,50.0,1.0,SHAFT_IMBALANCE
14.8,-2.5054,-1.6364,0.0,50.0,1.0,SHAFT_IMBALANCE
14.9,-2.5233,-1.6628,0.0,50.0,1.0,SHAFT_IMBALANCE
15.0,-2.3026,-1.4462,0.0,50.0,1.0,SHAFT_IMBALANCE
15.1,-2.0723,-1.1622,0.0,50.0,1.0,SHAFT_IMBALANCE
15.2,-2.139,-1.2106,0.0,50.0,1.0,SHAFT_IMBALANCE
15.3,-2.2193,-1.394,0.0,50.0,1.0,SHAFT_IMBALANCE
15.4,-2.3755,-1.7218,0.0,50.0,1.0,SHAFT_IMBALANCE
15.5,-2.5006,-1.8035,0.0,50.0,1.0,SHAFT_IMBALANCE
15.6,-2.3428,-1.4931,0.0,50.0,1.0,SHAFT_IMBALANCE
15.7,-2.0721,-1.1424,0.0,50.0,1.0,SHAFT_IMBALANCE
15.8,-2.0237,-1.0577,0.0,50.0,1.0,SHAFT_IMBALANCE
15.9,-2.1694,-1.2782,0.0,50.0,1.0,SHAFT_IMBALANCE
16.0,-2.3226,-1.4574,0.0,50.0,1.0,SHAFT_IMBALANCE
16.1,-2.3672,-1.6783,0.0,50.0,1.0,SHAFT_IMBALANCE
16.2,-2.3131,-1.5709,0.0,50.0,1.0,SHAFT_IMBALANCE
16.3,-1.9762,-1.2731,5.0,50.0,1.0,SHAFT_IMBALANCE
16.4,-1.9054,-1.0444,5.0,50.0,1.0,SHAFT_IMBALANCE
16.5,-2.0709,-1.042,5.0,50.0,1.0,SHAFT_IMBALANCE
16.6,-2.0903,-1.3739,5.0,50.0,1.0,SHAFT_IMBALANCE
16.7,-2.2132,-1.4741,5.0,50.0,1.0,SHAFT_IMBALANCE
16.8,-1.9944,-1.2946,0.0,50.0,1.0,SHAFT_IMBALANCE
16.9,-1.8818,-1.1192,0.0,50.0,1.0,SHAFT_IMBALANCE
17.0,-1.7254,-0.7951,0.0,50.0,1.0,SHAFT_IMBALANCE
17.1,-1.6379,-0.8102,0.0,50.0,1.0,SHAFT_IMBALANCE
17.2,-1.8303,-1.1113,0.0,50.0,1.0,SHAFT_IMBALANCE
17.3,-1.9452,-1.1952,0.0,50.0,1.0,SHAFT_IMBALANCE
17.4,-1.82,-1.2183,0.0,50.0,1.0,SHAFT_IMBALANCE
17.5,-1.6784,-0.9276,0.0,50.0,1.0,SHAFT_IMBALANCE
17.6,-1.4785,-0.5059,0.0,50.0,1.0,SHAFT_IMBALANCE
17.7,-1.2538,-0.5221,0.0,50.0,1.0,SHAFT_IMBALANCE
17.8,-1.412,-0.6894,0.0,50.0,1.0,SHAFT_IMBALANCE
17.9,-1.577,-0.889,0.0,50.0,1.0,SHAFT_IMBALANCE
18.0,-1.5423,-0.9946,0.0,50.0,1.0,SHAFT_IMBALANCE
18.1,-1.3172,-0.6387,0.0,50.0,1.0,SHAFT_IMBALANCE
18.2,-1.0468,-0.3951,0.0,50.0,1.0,SHAFT_IMBALANCE
18.3,-1.0121,-0.2557,5.0,50.0,1.0,SHAFT_IMBALANCE
18.4,-1.0161,-0.373,5.0,50.0,1.0,SHAFT_IMBALANCE
18.5,-1.1871,-0.623,5.0,50.0,1.0,SHAFT_IMBALANCE
18.6,-1.1883,-0.6188,5.0,50.0,1.0,SHAFT_IMBALANCE
18.7,-1.0018,-0.4357,5.0,50.0,1.0,SHAFT_IMBALANCE
18.8,-0.7507,-0.1278,0.0,50.0,1.0,SHAFT_IMBALANCE
18.9,-0.5427,0.1428,0.0,50.0,1.0,SHAFT_IMBALANCE
19.0,-0.5688,0.0304,0.0,50.0,1.0,SHAFT_IMBALANCE
19.1,-0.7907,-0.2004,0.0,50.0,1.0,SHAFT_IMBALANCE
19.2,-0.8363,-0.3066,0.0,50.0,1.0,SHAFT_IMBALANCE
19.3,-0.6571,-0.1368,0.0,50.0,1.0,SHAFT_IMBALANCE
19.4,-0.2898,0.1995,0.0,50.0,1.0,SHAFT_IMBALANCE
19.5,-0.2122,0.4329,0.0,50.0,1.0,SHAFT_IMBALANCE
19.6,-0.1446,0.4999,0.0,50.0,1.0,SHAFT_IMBALANCE
19.7,-0.2683,0.2385,0.0,50.0,1.0,SHAFT_IMBALANCE
19.8,-0.3531,0.044,0.0,50.0,1.0,SHAFT_IMBALANCE
19.9,-0.2322,0.0825,0.0,50.0,1.0,SHAFT_IMBALANCE
20.0,0.07,0.5194,0.0,50.0,1.0,SHAFT_IMBALANCE
20.1,0.2639,0.7851,0.0,50.0,1.0,SHAFT_IMBALANCE
20.2,0.2852,0.8739,0.0,50.0,1.0,SHAFT_IMBALANCE
20.3,0.3792,0.7424,5.0,50.0,1.0,SHAFT_IMBALANCE
20.4,0.1381,0.4578,5.0,50.0,1.0,SHAFT_IMBALANCE
20.5,0.1407,0.4188,5.0,50.0,1.0,SHAFT_IMBALANCE
20.6,0.4518,0.7613,5.0,50.0,1.0,SHAFT_IMBALANCE
20.7,0.6152,1.1122,5.0,50.0,1.0,SHAFT_IMBALANCE
20.8,0.8516,1.2316,0.0,50.0,1.0,SHAFT_IMBALANCE
20.9,0.6718,1.1921,0.0,50.0,1.0,SHAFT_IMBALANCE
21.0,0.6647,0.7646,0.0,50.0,1.0,SHAFT_IMBALANCE
21.1,0.5895,0.8784,0.0,50.0,1.0,SHAFT_IMBALANCE
21.2,0.8149,1.0726,0.0,50.0,1.0,SHAFT_IMBALANCE
21.3,1.1049,1.3998,0.0,50.0,1.0,SHAFT_IMBALANCE
21.4,1.1223,1.419,0.0,50.0,1.0,SHAFT_IMBALANCE
21.5,1.2255,1.5799,0.0,50.0,1.0,SHAFT_IMBALANCE
21.6,0.964,1.2296,0.0,50.0,1.0,SHAFT_IMBALANCE
21.7,0.922,1.1221,0.0,50.0,1.0,SHAFT_IMBALANCE
21.8,1.0553,1.278,0.0,50.0,1.0,SHAFT_IMBALANCE
21.9,1.3677,1.6354,0.0,50.0,1.0,SHAFT_IMBALANCE
22.0,1.5438,1.9049,0.0,50.0,1.0,SHAFT_IMBALANCE
22.1,1.5554,1.9093,0.0,50.0,1.0,SHAFT_IMBALANCE
22.2,1.4483,1.6812,0.0,50.0,1.0,SHAFT_IMBALANCE
22.3,1.3696,1.4623,5.0,50.0,1.0,SHAFT_IMBALANCE
22.4,1.439,1.5303,5.0,50.0,1.0,SHAFT_IMBALANCE
22.5,1.6811,1.7483,5.0,50.0,1.0,SHAFT_IMBALANCE
22.6,1.9365,2.0571,5.0,50.0,1.0,SHAFT_IMBALANCE
22.7,1.9052,2.1945,5.0,50.0,1.0,SHAFT_IMBALANCE
22.8,1.7712,1.993,0.0,50.0,1.0,SHAFT_IMBALANCE
22.9,1.6939,1.7521,0.0,50.0,1.0,SHAFT_IMBALANCE
23.0,1.6133,1.6678,0.0,50.0,1.0,SHAFT_IMBALANCE
23.1,1.8186,1.9797,0.0,50.0,1.0,SHAFT_IMBALANCE
23.2,2.1288,2.1842,0.0,50.0,1.0,SHAFT_IMBALANCE
23.3,2.17,2.4118,0.0,50.0,1.0,SHAFT_IMBALANCE
23.4,2.0287,2.185,0.0,50.0,1.0,SHAFT_IMBALANCE
23.5,1.8573,2.018,0.0,50.0,1.0,SHAFT_IMBALANCE
23.6,1.8839,1.7552,0.0,50.0,1.0,SHAFT_IMBALANCE
23.7,2.0716,2.0928,0.0,50.0,1.0,SHAFT_IMBALANCE
23.8,2.2913,2.2921,0.0,50.0,1.0,SHAFT_IMBALANCE
23.9,2.3692,2.4606,0.0,50.0,1.0,SHAFT_IMBALANCE
24.0,2.4054,2.3787,0.0,50.0,1.0,SHAFT_IMBALANCE
24.1,2.1298,2.0576,0.0,50.0,1.0,SHAFT_IMBALANCE
24.2,2.0244,1.9129,0.0,50.0,1.0,SHAFT_IMBALANCE
24.3,1.9793,1.9751,5.0,50.0,1.0,SHAFT_IMBALANCE
24.4,2.2866,2.2608,5.0,50.0,1.0,SHAFT_IMBALANCE
24.5,2.5045,2.5328,5.0,50.0,1.0,SHAFT_IMBALANCE
24.6,2.5142,2.4089,5.0,50.0,1.0,SHAFT_IMBALANCE
24.7,2.2232,2.1444,5.0,50.0,1.0,SHAFT_IMBALANCE
24.8,2.1376,1.8757,0.0,50.0,1.0,SHAFT_IMBALANCE
24.9,2.1823,1.9305,0.0,50.0,1.0,SHAFT_IMBALANCE
25.0,2.3006,2.2656,0.0,50.0,1.0,SHAFT_IMBALANCE
25.1,2.3536,2.3999,0.0,50.0,1.0,SHAFT_IMBALANCE
25.2,2.4888,2.4104,0.0,50.0,1.0,SHAFT_IMBALANCE
25.3,2.3529,2.2074,0.0,50.0,1.0,SHAFT_IMBALANCE
25.4,2.0804,1.8928,0.0,50.0,1.0,SHAFT_IMBALANCE
25.5,2.0688,1.9488,0.0,50.0,1.0,SHAFT_IMBALANCE
25.6,2.1517,2.018,0.0,50.0,1.0,SHAFT_IMBALANCE
25.7,2.253,2.2989,0.0,50.0,1.0,SHAFT_IMBALANCE
25.8,2.4755,2.3925,0.0,50.0,1.0,SHAFT_IMBALANCE
25.9,2.2821,2.179,0.0,50.0,1.0,SHAFT_IMBALANCE
26.0,2.1498,1.8274,0.0,50.0,1.0,SHAFT_IMBALANCE
26.1,2.0073,1.6522,0.0,50.0,1.0,SHAFT_IMBALANCE
26.2,2.0244,1.882,0.0,50.0,1.0,SHAFT_IMBALANCE
26.3,2.203,2.0285,5.0,50.0,1.0,SHAFT_IMBALANCE
26.4,2.309,2.1279,5.0,50.0,1.0,SHAFT_IMBALANCE
26.5,2.2152,1.9544,5.0,50.0,1.0,SHAFT_IMBALANCE
26.6,1.958,1.5713,5.0,50.0,1.0,SHAFT_IMBALANCE
26.7,1.8385,1.4704,5.0,50.0,1.0,SHAFT_IMBALANCE
26.8,1.7902,1.3553,0.0,50.0,1.0,SHAFT_IMBALANCE
26.9,1.9022,1.7047,0.0,50.0,1.0,SHAFT_IMBALANCE
27.0,2.0477,1.856,0.0,50.0,1.0,SHAFT_IMBALANCE
27.1,1.9817,1.8728,0.0,50.0,1.0,SHAFT_IMBALANCE
27.2,1.687,1.3476,0.0,50.0,1.0,SHAFT_IMBALANCE
27.3,1.4775,1.1057,0.0,50.0,1.0,SHAFT_IMBALANCE
27.4,1.5301,1.106,0.0,50.0,1.0,SHAFT_IMBALANCE
27.5,1.606,1.2985,0.0,50.0,1.0,SHAFT_IMBALANCE
27.6,1.735,1.4751,0.0,50.0,1.0,SHAFT_IMBALANCE
27.7,1.684,1.456,0.0,50.0,1.0,SHAFT_IMBALANCE
27.8,1.5672,1.1012,0.0,50.0,1.0,SHAFT_IMBALANCE
27.9,1.3187,0.85,0.0,50.0,1.0,SHAFT_IMBALANCE
28.0,1.0998,0.5972,0.0,50.0,1.0,SHAFT_IMBALANCE
28.1,1.2164,0.8569,0.0,50.0,1.0,SHAFT_IMBALANCE
28.2,1.4118,1.0411,0.0,50.0,1.0,SHAFT_IMBALANCE
28.3,1.3973,1.1431,5.0,50.0,1.0,SHAFT_IMBALANCE
28.4,1.1796,0.9266,5.0,50.0,1.0,SHAFT_IMBALANCE
28.5,0.8697,0.4653,5.0,50.0,1.0,SHAFT_IMBALANCE
28.6,0.7456,0.3572,5.0,50.0,1.0,SHAFT_IMBALANCE
28.7,0.7913,0.3547,5.0,50.0,1.0,SHAFT_IMBALANCE
28.8,0.9569,0.5384,0.0,50.0,1.0,SHAFT_IMBALANCE
28.9,1.0639,0.7554,0.0,50.0,1.0,SHAFT_IMBALANCE
29.0,0.794,0.4968,0.0,50.0,1.0,SHAFT_IMBALANCE
29.1,0.5168,0.1094,0.0,50.0,1.0,SHAFT_IMBALANCE
29.2,0.3701,-0.1161,0.0,50.0,1.0,SHAFT_IMBALANCE
29.3,0.4164,-0.1233,0.0,50.0,1.0,SHAFT_IMBALANCE
29.4,0.4084,0.0632,0.0,50.0,1.0,SHAFT_IMBALANCE
29.5,0.6227,0.1345,0.0,50.0,1.0,SHAFT_IMBALANCE
29.6,0.4338,0.0562,0.0,50.0,1.0,SHAFT_IMBALANCE
29.7,0.1547,-0.2449,0.0,50.0,1.0,SHAFT_IMBALANCE
29.8,-0.1166,-0.5933,0.0,50.0,1.0,SHAFT_IMBALANCE
29.9,-0.0613,-0.6011,0.0,50.0,1.0,SHAFT_IMBALANCE
30.0,-0.0086,-0.451,0.0,50.0,1.0,SHAFT_IMBALANCE
30.1,0.1052,-0.338,0.0,50.0,1.0,SHAFT_IMBALANCE
30.2,-0.0085,-0.419,0.0,50.0,1.0,SHAFT_IMBALANCE
30.3,-0.2073,-0.6716,5.0,50.0,1.0,SHAFT_IMBALANCE
30.4,-0.4667,-1.0353,5.0,50.0,1.0,SHAFT_IMBALANCE
30.5,-0.555,-1.1226,5.0,50.0,1.0,SHAFT_IMBALANCE
30.6,-0.5142,-1.0404,5.0,50.0,1.0,SHAFT_IMBALANCE
30.7,-0.4415,-0.8306,5.0,50.0,1.0,SHAFT_IMBALANCE
30.8,-0.2391,-0.7326,0.0,50.0,1.0,SHAFT_IMBALANCE
30.9,-0.6362,-1.0362,0.0,50.0,1.0,SHAFT_IMBALANCE
31.0,-0.8192,-1.4389,0.0,50.0,1.0,SHAFT_IMBALANCE
31.1,-1.0673,-1.5987,0.0,50.0,1.0,SHAFT_IMBALANCE
31.2,-1.0429,-1.4476,0.0,50.0,1.0,SHAFT_IMBALANCE
31.3,-0.8122,-1.2837,0.0,50.0,1.0,SHAFT_IMBALANCE
31.4,-0.771,-1.1839,0.0,50.0,1.0,SHAFT_IMBALANCE
31.5,-0.8635,-1.4432,0.0,50.0,1.0,SHAFT_IMBALANCE
31.6,-1.1617,-1.709,0.0,50.0,1.0,SHAFT_IMBALANCE
31.7,-1.3747,-1.8954,0.0,50.0,1.0,SHAFT_IMBALANCE
31.8,-1.4168,-2.0272,0.0,50.0,1.0,SHAFT_IMBALANCE
31.9,-1.1681,-1.831,0.0,50.0,1.0,SHAFT_IMBALANCE
32.0,-1.1153,-1.6154,0.0,50.0,1.0,SHAFT_IMBALANCE
32.1,-1.3179,-1.6962,0.0,50.0,1.0,SHAFT_IMBALANCE
32.2,-1.4892,-2.0735,0.0,50.0,1.0,SHAFT_IMBALANCE
32.3,-1.6948,-2.4142,5.0,50.0,1.0,SHAFT_IMBALANCE
32.4,-1.7606,-2.406,5.0,50.0,1.0,SHAFT_IMBALANCE
32.5,-1.5878,-2.1729,5.0,50.0,1.0,SHAFT_IMBALANCE
32.6,-1.4662,-2.0239,5.0,50.0,1.0,SHAFT_IMBALANCE
32.7,-1.5538,-2.0073,5.0,50.0,1.0,SHAFT_IMBALANCE
32.8,-1.7612,-2.2638,0.0,50.0,1.0,SHAFT_IMBALANCE
32.9,-1.8965,-2.6275,0.0,50.0,1.0,SHAFT_IMBALANCE
33.0,-2.0043,-2.742,0.0,50.0,1.0,SHAFT_IMBALANCE
33.1,-1.9484,-2.5335,0.0,50.0,1.0,SHAFT_IMBALANCE
33.2,-1.8865,-2.381,0.0,50.0,1.0,SHAFT_IMBALANCE
33.3,-1.766,-2.3378,0.0,50.0,1.0,SHAFT_IMBALANCE
33.4,-1.907,-2.5269,0.0,50.0,1.0,SHAFT_IMBALANCE
33.5,-2.3046,-2.8622,0.0,50.0,1.0,SHAFT_IMBALANCE
33.6,-2.2681,-3.036,0.0,50.0,1.0,SHAFT_IMBALANCE
33.7,-2.228,-2.7826,0.0,50.0,1.0,SHAFT_IMBALANCE
33.8,-2.0532,-2.5075,0.0,50.0,1.0,SHAFT_IMBALANCE
33.9,-2.0098,-2.5077,0.0,50.0,1.0,SHAFT_IMBALANCE
34.0,-2.0773,-2.6353,0.0,50.0,1.0,SHAFT_IMBALANCE
34.1,-2.2127,-2.9606,0.0,50.0,1.0,SHAFT_IMBALANCE
34.2,-2.4465,-3.1024,0.0,50.0,1.0,SHAFT_IMBALANCE
