timestamp_ms,input_voltage,output_voltage,tachometer,shaft_speed_hz,load_factor,fault_label
10.6,0.1322,0.6927,5.0,40.0,1.0,NONE
10.7,0.0978,0.378,5.0,40.0,1.0,NONE
10.8,0.0184,0.4663,5.0,40.0,1.0,NONE
10.9,0.1479,0.586,0.0,40.0,1.0,NONE
11.0,0.3377,0.9116,0.0,40.0,1.0,NONE
11.1,0.3265,0.945,0.0,40.0,1.0,NONE
11.2,0.4099,1.0034,0.0,40.0,1.0,NONE
11.3,0.1169,0.7492,0.0,40.0,1.0,NONE
11.4,0.1087,0.5546,0.0,40.0,1.0,NONE
11.5,-0.0907,0.386,0.0,40.0,1.0,NONE
11.6,-0.0633,0.5316,0.0,40.0,1.0,NONE
11.7,-0.0247,0.6516,0.0,40.0,1.0,NONE
11.8,0.1864,0.9516,0.0,40.0,1.0,NONE
11.9,0.2218,1.0254,0.0,40.0,1.0,NONE
12.0,0.1864,0.9729,0.0,40.0,1.0,NONE
12.1,0.0584,0.7803,0.0,40.0,1.0,NONE
12.2,-0.0476,0.5151,0.0,40.0,1.0,NONE
12.3,-0.1644,0.4665,0.0,40.0,1.0,NONE
12.4,-0.1161,0.6187,0.0,40.0,1.0,NONE
12.5,-0.0548,0.7219,0.0,40.0,1.0,NONE
12.6,0.0875,1.038,0.0,40.0,1.0,NONE
12.7,0.2647,1.1404,0.0,40.0,1.0,NONE
12.8,0.0588,0.9269,0.0,40.0,1.0,NONE
12.9,0.0176,0.6748,5.0,40.0,1.0,NONE
13.0,-0.2289,0.5562,5.0,40.0,1.0,NONE
13.1,-0.2737,0.4489,5.0,40.0,1.0,NONE
13.2,-0.1556,0.6874,5.0,40.0,1.0,NONE
13.3,-0.0062,0.8251,5.0,40.0,1.0,NONE
13.4,0.0456,0.9849,0.0,40.0,1.0,NONE
13.5,0.0527,1.0191,0.0,40.0,1.0,NONE
13.6,-0.03,1.0019,0.0,40.0,1.0,NONE
13.7,-0.1765,0.6892,0.0,40.0,1.0,NONE
13.8,-0.2874,0.5315,0.0,40.0,1.0,NONE
13.9,-0.3652,0.5462,0.0,40.0,1.0,NONE
14.0,-0.2495,0.6206,0.0,40.0,1.0,NONE
14.1,-0.0544,0.8774,0.0,40.0,1.0,NONE
14.2,-0.0094,1.0591,0.0,40.0,1.0,NONE
14.3,-0.0144,1.11,0.0,40.0,1.0,NONE
14.4,-0.2229,0.9478,0.0,40.0,1.0,NONE
14.5,-0.446,0.6734,0.0,40.0,1.0,NONE
14.6,-0.4174,0.5214,0.0,40.0,1.0,NONE
14.7,-0.4504,0.5034,0.0,40.0,1.0,NONE
14.8,-0.3679,0.62,0.0,40.0,1.0,NONE
14.9,-0.184,0.9419,0.0,40.0,1.0,NONE
15.0,-0.1067,1.1783,0.0,40.0,1.0,NONE
15.1,-0.0711,1.0194,0.0,40.0,1.0,NONE
15.2,-0.2549,0.8425,0.0,40.0,1.0,NONE
15.3,-0.4616,0.6049,0.0,40.0,1.0,NONE
15.4,-0.4778,0.5445,5.0,40.0,1.0,NONE
15.5,-0.522,0.5691,5.0,40.0,1.0,NONE
15.6,-0.3649,0.7322,5.0,40.0,1.0,NONE
15.7,-0.2706,0.9243,5.0,40.0,1.0,NONE
15.8,-0.2039,1.1005,5.0,40.0,1.0,NONE
15.9,-0.2126,0.9619,0.0,40.0,1.0,NONE
16.0,-0.3595,0.8442,0.0,40.0,1.0,NONE
16.1,-0.4947,0.6544,0.0,40.0,1.0,NONE
16.2,-0.6134,0.4373,0.0,40.0,1.0,NONE
16.3,-0.6508,0.4953,0.0,40.0,1.0,NONE
16.4,-0.447,0.8615,0.0,40.0,1.0,NONE
16.5,-0.2456,0.9717,0.0,40.0,1.0,NONE
16.6,-0.2436,1.1529,0.0,40.0,1.0,NONE
16.7,-0.3069,0.9984,0.0,40.0,1.0,NONE
16.8,-0.3969,0.7788,0.0,40.0,1.0,NONE
16.9,-0.63,0.5941,0.0,40.0,1.0,NONE
17.0,-0.7292,0.4488,0.0,40.0,1.0,NONE
17.1,-0.5951,0.6037,0.0,40.0,1.0,NONE
17.2,-0.4667,0.801,0.0,40.0,1.0,NONE
17.3,-0.3582,0.9585,0.0,40.0,1.0,NONE
17.4,-0.2822,1.1013,0.0,40.0,1.0,NONE
17.5,-0.3334,0.949,0.0,40.0,1.0,NONE
17.6,-0.5147,0.7239,0.0,40.0,1.0,NONE
17.7,-0.6335,0.473,0.0,40.0,1.0,NONE
17.8,-0.5906,0.5673,0.0,40.0,1.0,NONE
17.9,-0.6108,0.6655,5.0,40.0,1.0,NONE
18.0,-0.4275,0.9001,5.0,40.0,1.0,NONE
18.1,-0.3448,1.0211,5.0,40.0,1.0,NONE
18.2,-0.3458,0.9744,5.0,40.0,1.0,NONE
18.3,-0.4341,1.0068,5.0,40.0,1.0,NONE
18.4,-0.5862,0.6697,0.0,40.0,1.0,NONE
18.5,-0.662,0.4579,0.0,40.0,1.0,NONE
18.6,-0.5691,0.505,0.0,40.0,1.0,NONE
18.7,-0.614,0.703,0.0,40.0,1.0,NONE
18.8,-0.4425,0.8759,0.0,40.0,1.0,NONE
18.9,-0.3159,1.1013,0.0,40.0,1.0,NONE
19.0,-0.2983,1.08,0.0,40.0,1.0,NONE
19.1,-0.4207,0.7941,0.0,40.0,1.0,NONE
19.2,-0.5245,0.5773,0.0,40.0,1.0,NONE
19.3,-0.8083,0.5063,0.0,40.0,1.0,NONE
19.4,-0.7867,0.3464,0.0,40.0,1.0,NONE
19.5,-0.5657,0.658,0.0,40.0,1.0,NONE
19.6,-0.3287,0.823,0.0,40.0,1.0,NONE
19.7,-0.3686,1.0032,0.0,40.0,1.0,NONE
19.8,-0.467,0.9648,0.0,40.0,1.0,NONE
19.9,-0.4157,0.7618,0.0,40.0,1.0,NONE
20.0,-0.5809,0.5199,0.0,40.0,1.0,NONE
20.1,-0.7241,0.3684,0.0,40.0,1.0,NONE
20.2,-0.6737,0.5956,0.0,40.0,1.0,NONE
20.3,-0.5311,0.7765,0.0,40.0,1.0,NONE
20.4,-0.3227,0.8456,5.0,40.0,1.0,NONE
20.5,-0.2841,1.0843,5.0,40.0,1.0,NONE
20.6,-0.2747,0.9033,5.0,40.0,1.0,NONE
20.7,-0.5789,0.7121,5.0,40.0,1.0,NONE
20.8,-0.6185,0.4802,5.0,40.0,1.0,NONE
20.9,-0.6851,0.3572,0.0,40.0,1.0,NONE
21.0,-0.5719,0.5298,0.0,40.0,1.0,NONE
21.1,-0.4322,0.7032,0.0,40.0,1.0,NONE
21.2,-0.2174,0.8801,0.0,40.0,1.0,NONE
21.3,-0.2945,0.9069,0.0,40.0,1.0,NONE
21.4,-0.2653,0.8125,0.0,40.0,1.0,NONE
21.5,-0.3824,0.5448,0.0,40.0,1.0,NONE
21.6,-0.4446,0.4201,0.0,40.0,1.0,NONE
21.7,-0.5902,0.2995,0.0,40.0,1.0,NONE
21.8,-0.4574,0.4673,0.0,40.0,1.0,NONE
21.9,-0.4016,0.7744,0.0,40.0,1.0,NONE
22.0,-0.293,0.9545,0.0,40.0,1.0,NONE
22.1,-0.0964,0.9263,0.0,40.0,1.0,NONE
22.2,-0.2231,0.7782,0.0,40.0,1.0,NONE
22.3,-0.3095,0.6386,0.0,40.0,1.0,NONE
22.4,-0.5491,0.3829,0.0,40.0,1.0,NONE
22.5,-0.4581,0.3147,0.0,40.0,1.0,NONE
22.6,-0.2776,0.4088,0.0,40.0,1.0,NONE
22.7,-0.1833,0.7291,0.0,40.0,1.0,NONE
22.8,-0.0657,0.9168,0.0,40.0,1.0,NONE
22.9,-0.0664,0.8414,5.0,40.0,1.0,NONE
23.0,-0.2458,0.715,5.0,40.0,1.0,NONE
23.1,-0.2449,0.4421,5.0,40.0,1.0,NONE
23.2,-0.4377,0.2869,5.0,40.0,1.0,NONE
23.3,-0.3607,0.1809,5.0,40.0,1.0,NONE
23.4,-0.3332,0.4676,0.0,40.0,1.0,NONE
23.5,-0.1467,0.7551,0.0,40.0,1.0,NONE
23.6,0.0925,0.8144,0.0,40.0,1.0,NONE
23.7,-0.0063,0.8104,0.0,40.0,1.0,NONE
23.8,-0.031,0.5742,0.0,40.0,1.0,NONE
23.9,-0.2497,0.3929,0.0,40.0,1.0,NONE
24.0,-0.4129,0.2273,0.0,40.0,1.0,NONE
24.1,-0.2308,0.2349,0.0,40.0,1.0,NONE
24.2,-0.1594,0.5423,0.0,40.0,1.0,NONE
24.3,0.069,0.7434,0.0,40.0,1.0,NONE
24.4,0.1249,0.7762,0.0,40.0,1.0,NONE
24.5,0.0143,0.7582,0.0,40.0,1.0,NONE
24.6,-0.0269,0.5453,0.0,40.0,1.0,NONE
24.7,-0.0611,0.3218,0.0,40.0,1.0,NONE
24.8,-0.2003,0.0986,0.0,40.0,1.0,NONE
24.9,-0.1595,0.3109,0.0,40.0,1.0,NONE
25.0,0.0538,0.4417,0.0,40.0,1.0,NONE
25.1,0.1672,0.6619,0.0,40.0,1.0,NONE
25.2,0.2355,0.8888,0.0,40.0,1.0,NONE
25.3,0.1163,0.6654,0.0,40.0,1.0,NONE
25.4,0.0468,0.4019,5.0,40.0,1.0,NONE
25.5,-0.0397,0.0957,5.0,40.0,1.0,NONE
25.6,-0.1654,0.2018,5.0,40.0,1.0,NONE
25.7,0.0372,0.1739,5.0,40.0,1.0,NONE
25.8,0.1253,0.4116,5.0,40.0,1.0,NONE
25.9,0.231,0.6382,0.0,40.0,1.0,NONE
26.0,0.3707,0.7684,0.0,40.0,1.0,NONE
26.1,0.2314,0.5985,0.0,40.0,1.0,NONE
26.2,0.1416,0.3137,0.0,40.0,1.0,NONE
26.3,-0.0256,0.14,0.0,40.0,1.0,NONE
26.4,-0.0237,0.0552,0.0,40.0,1.0,NONE
26.5,0.1124,0.2301,0.0,40.0,1.0,NONE
26.6,0.2696,0.4533,0.0,40.0,1.0,NONE
26.7,0.2862,0.6699,0.0,40.0,1.0,NONE
26.8,0.3511,0.6773,0.0,40.0,1.0,NONE
26.9,0.3591,0.4878,0.0,40.0,1.0,NONE
27.0,0.1606,0.2029,0.0,40.0,1.0,NONE
27.1,0.0406,0.0837,0.0,40.0,1.0,NONE
27.2,0.0116,0.0376,0.0,40.0,1.0,NONE
27.3,0.1503,0.1519,0.0,40.0,1.0,NONE
27.4,0.27,0.4129,0.0,40.0,1.0,NONE
27.5,0.479,0.584,0.0,40.0,1.0,NONE
27.6,0.4505,0.5972,0.0,40.0,1.0,NONE
27.7,0.3201,0.3522,0.0,40.0,1.0,NONE
27.8,0.2194,0.0604,0.0,40.0,1.0,NONE
27.9,0.1569,-0.0243,5.0,40.0,1.0,NONE
28.0,0.2781,0.0091,5.0,40.0,1.0,NONE
28.1,0.2358,0.1985,5.0,40.0,1.0,NONE
28.2,0.5316,0.4576,5.0,40.0,1.0,NONE
28.3,0.6147,0.5807,5.0,40.0,1.0,NONE
28.4,0.4985,0.4368,0.0,40.0,1.0,NONE
28.5,0.4205,0.2252,0.0,40.0,1.0,NONE
28.6,0.2447,-0.0297,0.0,40.0,1.0,NONE
28.7,0.2108,-0.0611,0.0,40.0,1.0,NONE
28.8,0.3328,0.0412,0.0,40.0,1.0,NONE
28.9,0.4355,0.1564,0.0,40.0,1.0,NONE
29.0,0.5845,0.3727,0.0,40.0,1.0,NONE
29.1,0.6072,0.5449,0.0,40.0,1.0,NONE
29.2,0.5014,0.3998,0.0,40.0,1.0,NONE
29.3,0.4257,0.1701,0.0,40.0,1.0,NONE
29.4,0.3597,-0.1329,0.0,40.0,1.0,NONE
29.5,0.1764,-0.1255,0.0,40.0,1.0,NONE
29.6,0.2755,-0.1085,0.0,40.0,1.0,NONE
29.7,0.4889,0.0976,0.0,40.0,1.0,NONE
29.8,0.5752,0.3348,0.0,40.0,1.0,NONE
29.9,0.63,0.3761,0.0,40.0,1.0,NONE
30.0,0.5719,0.2655,0.0,40.0,1.0,NONE
30.1,0.376,-0.0323,0.0,40.0,1.0,NONE
30.2,0.2679,-0.1169,0.0,40.0,1.0,NONE
30.3,0.3255,-0.1605,0.0,40.0,1.0,NONE
30.4,0.3182,-0.1866,5.0,40.0,1.0,NONE
30.5,0.461,0.1838,5.0,40.0,1.0,NONE
30.6,0.6359,0.2728,5.0,40.0,1.0,NONE
30.7,0.7235,0.3746,5.0,40.0,1.0,NONE
30.8,0.5789,0.1706,5.0,40.0,1.0,NONE
30.9,0.4106,-0.0667,0.0,40.0,1.0,NONE
31.0,0.3203,-0.2606,0.0,40.0,1.0,NONE
31.1,0.2255,-0.2076,0.0,40.0,1.0,NONE
31.2,0.4464,-0.1754,0.0,40.0,1.0,NONE
31.3,0.5974,0.1438,0.0,40.0,1.0,NONE
31.4,0.666,0.3233,0.0,40.0,1.0,NONE
31.5,0.7303,0.2872,0.0,40.0,1.0,NONE
31.6,0.5059,0.1844,0.0,40.0,1.0,NONE
31.7,0.4613,-0.2005,0.0,40.0,1.0,NONE
31.8,0.3113,-0.2839,0.0,40.0,1.0,NONE
31.9,0.3025,-0.3186,0.0,40.0,1.0,NONE
32.0,0.4404,-0.0732,0.0,40.0,1.0,NONE
32.1,0.5883,0.0889,0.0,40.0,1.0,NONE
32.2,0.7423,0.1975,0.0,40.0,1.0,NONE
32.3,0.595,0.2302,0.0,40.0,1.0,NONE
32.4,0.4761,-0.0644,0.0,40.0,1.0,NONE
32.5,0.4098,-0.3472,0.0,40.0,1.0,NONE
32.6,0.2436,-0.4312,0.0,40.0,1.0,NONE
32.7,0.3549,-0.3211,0.0,40.0,1.0,NONE
32.8,0.5274,-0.0847,0.0,40.0,1.0,NONE
32.9,0.5669,0.0676,5.0,40.0,1.0,NONE
33.0,0.6861,0.2253,5.0,40.0,1.0,NONE
33.1,0.5367,0.0054,5.0,40.0,1.0,NONE
33.2,0.4839,-0.1704,5.0,40.0,1.0,NONE
33.3,0.3045,-0.3889,5.0,40.0,1.0,NONE
33.4,0.2524,-0.4773,0.0,40.0,1.0,NONE
33.5,0.253,-0.3806,0.0,40.0,1.0,NONE
33.6,0.3423,-0.1376,0.0,40.0,1.0,NONE
33.7,0.5842,0.009,0.0,40.0,1.0,NONE
33.8,0.4968,0.1029,0.0,40.0,1.0,NONE
33.9,0.5028,-0.0246,0.0,40.0,1.0,NONE
34.0,0.4072,-0.3023,0.0,40.0,1.0,NONE
34.1,0.2264,-0.4722,0.0,40.0,1.0,NONE
34.2,0.2688,-0.537,0.0,40.0,1.0,NONE
34.3,0.298,-0.4199,0.0,40.0,1.0,NONE
34.4,0.3586,-0.1876,0.0,40.0,1.0,NONE
34.5,0.5125,0.0003,0.0,40.0,1.0,NONE
34.6,0.525,0.0055,0.0,40.0,1.0,NONE
34.7,0.3451,-0.0572,0.0,40.0,1.0,NONE
34.8,0.2122,-0.4198,0.0,40.0,1.0,NONE
34.9,0.0995,-0.5877,0.0,40.0,1.0,NONE
35.0,0.0019,-0.4408,0.0,40.0,1.0,NONE
35.1,0.1986,-0.485,0.0,40.0,1.0,NONE
35.2,0.3297,-0.2737,0.0,40.0,1.0,NONE
35.3,0.362,-0.0055,0.0,40.0,1.0,NONE
35.4,0.457,-0.1505,5.0,40.0,1.0,NONE
35.5,0.3503,-0.2328,5.0,40.0,1.0,NONE
35.6,0.1583,-0.3558,5.0,40.0,1.0,NONE
35.7,0.0138,-0.7062,5.0,40.0,1.0,NONE
35.8,0.058,-0.7206,5.0,40.0,1.0,NONE
35.9,0.1703,-0.5246,0.0,40.0,1.0,NONE
36.0,0.2958,-0.1782,0.0,40.0,1.0,NONE
36.1,0.3242,-0.0289,0.0,40.0,1.0,NONE
36.2,0.3458,-0.1502,0.0,40.0,1.0,NONE
36.3,0.2531,-0.2875,0.0,40.0,1.0,NONE
36.4,-0.0026,-0.4903,0.0,40.0,1.0,NONE
36.5,0.0328,-0.6082,0.0,40.0,1.0,NONE
36.6,-0.0774,-0.667,0.0,40.0,1.0,NONE
36.7,0.0714,-0.5769,0.0,40.0,1.0,NONE
36.8,0.1755,-0.2822,0.0,40.0,1.0,NONE
36.9,0.285,-0.1536,0.0,40.0,1.0,NONE
37.0,0.1297,-0.2189,0.0,40.0,1.0,NONE
37.1,0.0379,-0.4306,0.0,40.0,1.0,NONE
37.2,-0.1501,-0.5944,0.0,40.0,1.0,NONE
37.3,-0.168,-0.6932,0.0,40.0,1.0,NONE
37.4,-0.0818,-0.6884,0.0,40.0,1.0,NONE
37.5,0.0323,-0.4153,0.0,40.0,1.0,NONE
37.6,0.0129,-0.2427,0.0,40.0,1.0,NONE
37.7,0.2768,-0.1801,0.0,40.0,1.0,NONE
37.8,0.1103,-0.2444,0.0,40.0,1.0,NONE
37.9,-0.1041,-0.5149,5.0,40.0,1.0,NONE
38.0,-0.2089,-0.6304,5.0,40.0,1.0,NONE
38.1,-0.265,-0.8784,5.0,40.0,1.0,NONE
38.2,-0.2424,-0.7227,5.0,40.0,1.0,NONE
38.3,-0.0599,-0.482,5.0,40.0,1.0,NONE
38.4,0.0208,-0.2599,0.0,40.0,1.0,NONE
38.5,0.0519,-0.1747,0.0,40.0,1.0,NONE
38.6,-0.0615,-0.3761,0.0,40.0,1.0,NONE
38.7,-0.265,-0.6831,0.0,40.0,1.0,NONE
38.8,-0.3247,-0.7657,0.0,40.0,1.0,NONE
38.9,-0.3361,-0.8082,0.0,40.0,1.0,NONE
39.0,-0.2547,-0.8037,0.0,40.0,1.0,NONE
39.1,-0.0953,-0.4789,0.0,40.0,1.0,NONE
39.2,-0.0122,-0.3848,0.0,40.0,1.0,NONE
39.3,-0.0566,-0.3294,0.0,40.0,1.0,NONE
39.4,-0.1049,-0.5054,0.0,40.0,1.0,NONE
39.5,-0.3824,-0.66,0.0,40.0,1.0,NONE
39.6,-0.4819,-0.8671,0.0,40.0,1.0,NONE
39.7,-0.4938,-0.9396,0.0,40.0,1.0,NONE
39.8,-0.2881,-0.6654,0.0,40.0,1.0,NONE
39.9,-0.1491,-0.5518,0.0,40.0,1.0,NONE
40.0,-0.0793,-0.3146,0.0,40.0,1.0,NONE
40.1,-0.0739,-0.3975,0.0,40.0,1.0,NONE
40.2,-0.3032,-0.5629,0.0,40.0,1.0,NONE
40.3,-0.4068,-0.7574,0.0,40.0,1.0,NONE
40.4,-0.5336,-0.9018,5.0,40.0,1.0,NONE
40.5,-0.4688,-0.8277,5.0,40.0,1.0,NONE
40.6,-0.397,-0.7101,5.0,40.0,1.0,NONE
40.7,-0.2659,-0.4652,5.0,40.0,1.0,NONE
40.8,-0.1444,-0.3813,5.0,40.0,1.0,NONE
40.9,-0.173,-0.4104,0.0,40.0,1.0,NONE
41.0,-0.3936,-0.6049,0.0,40.0,1.0,NONE
41.1,-0.5217,-0.8621,0.0,40.0,1.0,NONE
41.2,-0.6529,-1.0623,0.0,40.0,1.0,NONE
41.3,-0.6839,-0.8873,0.0,40.0,1.0,NONE
41.4,-0.4153,-0.6787,0.0,40.0,1.0,NONE
41.5,-0.2548,-0.5147,0.0,40.0,1.0,NONE
41.6,-0.2157,-0.4544,0.0,40.0,1.0,NONE
41.7,-0.392,-0.4096,0.0,40.0,1.0,NONE
41.8,-0.4637,-0.6811,0.0,40.0,1.0,NONE
41.9,-0.7053,-0.9347,0.0,40.0,1.0,NONE
42.0,-0.5835,-1.0621,0.0,40.0,1.0,NONE
42.1,-0.6413,-0.9448,0.0,40.0,1.0,NONE
42.2,-0.3797,-0.618,0.0,40.0,1.0,NONE
42.3,-0.2626,-0.4741,0.0,40.0,1.0,NONE
42.4,-0.3184,-0.4508,0.0,40.0,1.0,NONE
42.5,-0.4146,-0.522,0.0,40.0,1.0,NONE
42.6,-0.4967,-0.8205,0.0,40.0,1.0,NONE
42.7,-0.691,-0.9047,0.0,40.0,1.0,NONE
42.8,-0.6761,-0.9593,0.0,40.0,1.0,NONE
42.9,-0.6178,-0.9179,5.0,40.0,1.0,NONE
43.0,-0.5305,-0.6969,5.0,40.0,1.0,NONE
43.1,-0.4308,-0.6129,5.0,40.0,1.0,NONE
43.2,-0.2922,-0.5325,5.0,40.0,1.0,NONE
43.3,-0.433,-0.678,5.0,40.0,1.0,NONE
43.4,-0.5899,-0.8412,0.0,40.0,1.0,NONE
43.5,-0.6452,-1.0422,0.0,40.0,1.0,NONE
43.6,-0.6278,-1.1046,0.0,40.0,1.0,NONE
43.7,-0.5919,-0.8911,0.0,40.0,1.0,NONE
43.8,-0.4387,-0.6194,0.0,40.0,1.0,NONE
43.9,-0.2878,-0.4578,0.0,40.0,1.0,NONE
44.0,-0.3859,-0.5904,0.0,40.0,1.0,NONE
44.1,-0.4227,-0.6792,0.0,40.0,1.0,NONE
44.2,-0.5611,-0.9783,0.0,40.0,1.0,NONE
44.3,-0.6529,-1.0158,0.0,40.0,1.0,NONE
44.4,-0.7642,-0.9972,0.0,40.0,1.0,NONE
44.5,-0.5789,-0.8968,0.0,40.0,1.0,NONE
44.6,-0.4275,-0.6599,0.0,40.0,1.0,NONE
44.7,-0.2854,-0.5108,0.0,40.0,1.0,NONE
44.8,-0.2925,-0.6461,0.0,40.0,1.0,NONE
44.9,-0.3694,-0.715,0.0,40.0,1.0,NONE
45.0,-0.6178,-0.9758,0.0,40.0,1.0,NONE
45.1,-0.6945,-1.0359,0.0,40.0,1.0,NONE
45.2,-0.5669,-1.0795,0.0,40.0,1.0,NONE
45.3,-0.4678,-0.8511,0.0,40.0,1.0,NONE
