timestamp_ms,input_voltage,output_voltage,tachometer,shaft_speed_hz,load_factor,fault_label
22.7,-0.2794,0.8707,0.0,35.0,0.5,BROKEN_TOOTH
22.8,-0.5346,0.6316,0.0,35.0,0.5,BROKEN_TOOTH
22.9,-0.5976,0.4411,0.0,35.0,0.5,BROKEN_TOOTH
23.0,-0.6697,0.4679,0.0,35.0,0.5,BROKEN_TOOTH
23.1,-0.7031,0.4405,0.0,35.0,0.5,BROKEN_TOOTH
23.2,-0.5848,0.6385,0.0,35.0,0.5,BROKEN_TOOTH
23.3,-0.3737,0.825,5.0,35.0,0.5,BROKEN_TOOTH
23.4,-0.2079,0.9219,5.0,35.0,0.5,BROKEN_TOOTH
23.5,-0.2286,0.9822,5.0,35.0,0.5,BROKEN_TOOTH
23.6,-0.3155,0.8825,5.0,35.0,0.5,BROKEN_TOOTH
23.7,-0.5429,0.6055,5.0,35.0,0.5,BROKEN_TOOTH
23.8,-0.5189,0.3687,5.0,35.0,0.5,BROKEN_TOOTH
23.9,-0.6749,0.4335,0.0,35.0,0.5,BROKEN_TOOTH
24.0,-0.5484,0.5649,0.0,35.0,0.5,BROKEN_TOOTH
24.1,-0.4267,0.635,0.0,35.0,0.5,BROKEN_TOOTH
24.2,-0.2971,0.8371,0.0,35.0,0.5,BROKEN_TOOTH
24.3,-0.1412,0.9939,0.0,35.0,0.5,BROKEN_TOOTH
24.4,-0.2558,1.0169,0.0,35.0,0.5,BROKEN_TOOTH
24.5,-0.3841,0.7517,0.0,35.0,0.5,BROKEN_TOOTH
24.6,-0.4464,0.5004,0.0,35.0,0.5,BROKEN_TOOTH
24.7,-0.5676,0.4337,0.0,35.0,0.5,BROKEN_TOOTH
24.8,-0.3972,0.3993,0.0,35.0,0.5,BROKEN_TOOTH
24.9,-0.4568,0.4575,0.0,35.0,0.5,BROKEN_TOOTH
25.0,-0.374,0.6193,0.0,35.0,0.5,BROKEN_TOOTH
25.1,-0.2691,0.8869,0.0,35.0,0.5,BROKEN_TOOTH
25.2,-0.2343,0.9612,0.0,35.0,0.5,BROKEN_TOOTH
25.3,-0.2092,0.8534,0.0,35.0,0.5,BROKEN_TOOTH
25.4,-0.2512,0.729,0.0,35.0,0.5,BROKEN_TOOTH
25.5,-0.3149,0.4479,0.0,35.0,0.5,BROKEN_TOOTH
25.6,-0.4243,0.3911,0.0,35.0,0.5,BROKEN_TOOTH
25.7,-0.4792,0.3108,0.0,35.0,0.5,BROKEN_TOOTH
25.8,-0.424,0.4084,0.0,35.0,0.5,BROKEN_TOOTH
25.9,-0.2536,0.6214,0.0,35.0,0.5,BROKEN_TOOTH
26.0,-0.1569,0.8108,0.0,35.0,0.5,BROKEN_TOOTH
26.1,0.0261,0.9416,0.0,35.0,0.5,BROKEN_TOOTH
26.2,-0.0924,0.8728,5.0,35.0,0.5,BROKEN_TOOTH
26.3,-0.1892,0.6634,5.0,35.0,0.5,BROKEN_TOOTH
26.4,-0.4235,0.4984,5.0,35.0,0.5,BROKEN_TOOTH
26.5,-0.4107,0.3283,5.0,35.0,0.5,BROKEN_TOOTH
26.6,-0.3613,0.2639,5.0,35.0,0.5,BROKEN_TOOTH
26.7,-0.3669,0.3935,5.0,35.0,0.5,BROKEN_TOOTH
26.8,-0.2074,0.5877,0.0,35.0,0.5,BROKEN_TOOTH
26.9,0.004,0.8013,0.0,35.0,0.5,BROKEN_TOOTH
27.0,-0.0436,0.836,0.0,35.0,0.5,BROKEN_TOOTH
27.1,0.0542,0.7708,0.0,35.0,0.5,BROKEN_TOOTH
27.2,-0.1303,0.7104,0.0,35.0,0.5,BROKEN_TOOTH
27.3,-0.2493,0.4486,0.0,35.0,0.5,BROKEN_TOOTH
27.4,-0.3686,0.2188,0.0,35.0,0.5,BROKEN_TOOTH
27.5,-0.288,0.2723,0.0,35.0,0.5,BROKEN_TOOTH
27.6,-0.088,0.3721,0.0,35.0,0.5,BROKEN_TOOTH
27.7,-0.0261,0.5831,0.0,35.0,0.5,BROKEN_TOOTH
27.8,0.0232,0.7462,0.0,35.0,0.5,BROKEN_TOOTH
27.9,0.1832,0.8671,0.0,35.0,0.5,BROKEN_TOOTH
28.0,0.0756,0.7506,0.0,35.0,0.5,BROKEN_TOOTH
28.1,0.052,0.5461,0.0,35.0,0.5,BROKEN_TOOTH
28.2,-0.1012,0.3921,0.0,35.0,0.5,BROKEN_TOOTH
28.3,-0.3656,0.2143,0.0,35.0,0.5,BROKEN_TOOTH
28.4,-0.2559,0.2057,0.0,35.0,0.5,BROKEN_TOOTH
28.5,2.443,3.5455,0.0,35.0,0.5,BROKEN_TOOTH
28.6,2.2498,3.3388,0.0,35.0,0.5,BROKEN_TOOTH
28.7,2.0548,3.1755,0.0,35.0,0.5,BROKEN_TOOTH
28.8,1.8951,2.9059,0.0,35.0,0.5,BROKEN_TOOTH
28.9,1.5853,2.5512,0.0,35.0,0.5,BROKEN_TOOTH
29.0,1.3846,2.1188,5.0,35.0,0.5,BROKEN_TOOTH
29.1,1.2177,1.6889,5.0,35.0,0.5,BROKEN_TOOTH
29.2,0.9365,1.4066,5.0,35.0,0.5,BROKEN_TOOTH
29.3,0.9027,1.2919,5.0,35.0,0.5,BROKEN_TOOTH
29.4,0.8359,1.3052,5.0,35.0,0.5,BROKEN_TOOTH
29.5,0.8962,1.3648,5.0,35.0,0.5,BROKEN_TOOTH
29.6,0.9843,1.318,0.0,35.0,0.5,BROKEN_TOOTH
29.7,0.8777,1.4684,0.0,35.0,0.5,BROKEN_TOOTH
29.8,0.7368,1.2672,0.0,35.0,0.5,BROKEN_TOOTH
29.9,0.6261,0.9681,0.0,35.0,0.5,BROKEN_TOOTH
30.0,0.475,0.7721,0.0,35.0,0.5,BROKEN_TOOTH
30.1,0.268,0.4503,0.0,35.0,0.5,BROKEN_TOOTH
30.2,0.2432,0.5612,0.0,35.0,0.5,BROKEN_TOOTH
30.3,0.3629,0.5195,0.0,35.0,0.5,BROKEN_TOOTH
30.4,0.5155,0.7416,0.0,35.0,0.5,BROKEN_TOOTH
30.5,0.607,0.7902,0.0,35.0,0.5,BROKEN_TOOTH
30.6,0.5119,0.8625,0.0,35.0,0.5,BROKEN_TOOTH
30.7,0.6033,0.7513,0.0,35.0,0.5,BROKEN_TOOTH
30.8,0.3393,0.5027,0.0,35.0,0.5,BROKEN_TOOTH
30.9,0.2215,0.3237,0.0,35.0,0.5,BROKEN_TOOTH
31.0,0.1143,0.1624,0.0,35.0,0.5,BROKEN_TOOTH
31.1,0.314,0.1429,0.0,35.0,0.5,BROKEN_TOOTH
31.2,0.2948,0.2781,0.0,35.0,0.5,BROKEN_TOOTH
31.3,0.3777,0.5352,0.0,35.0,0.5,BROKEN_TOOTH
31.4,0.5693,0.6024,0.0,35.0,0.5,BROKEN_TOOTH
31.5,0.5885,0.6986,0.0,35.0,0.5,BROKEN_TOOTH
31.6,0.4721,0.5928,0.0,35.0,0.5,BROKEN_TOOTH
31.7,0.3958,0.2386,0.0,35.0,0.5,BROKEN_TOOTH
31.8,0.1878,0.1734,0.0,35.0,0.5,BROKEN_TOOTH
31.9,0.1434,0.1102,5.0,35.0,0.5,BROKEN_TOOTH
32.0,0.101,0.0521,5.0,35.0,0.5,BROKEN_TOOTH
32.1,0.2493,0.2226,5.0,35.0,0.5,BROKEN_TOOTH
32.2,0.5484,0.4405,5.0,35.0,0.5,BROKEN_TOOTH
32.3,0.6455,0.5156,5.0,35.0,0.5,BROKEN_TOOTH
32.4,0.5874,0.5521,5.0,35.0,0.5,BROKEN_TOOTH
32.5,0.5809,0.3338,0.0,35.0,0.5,BROKEN_TOOTH
32.6,0.3642,0.2008,0.0,35.0,0.5,BROKEN_TOOTH
32.7,0.2414,0.0238,0.0,35.0,0.5,BROKEN_TOOTH
32.8,0.2044,-0.0702,0.0,35.0,0.5,BROKEN_TOOTH
32.9,0.2377,0.0044,0.0,35.0,0.5,BROKEN_TOOTH
33.0,0.353,0.0759,0.0,35.0,0.5,BROKEN_TOOTH
33.1,0.5642,0.2869,0.0,35.0,0.5,BROKEN_TOOTH
33.2,0.6161,0.5448,0.0,35.0,0.5,BROKEN_TOOTH
33.3,0.6585,0.4487,0.0,35.0,0.5,BROKEN_TOOTH
33.4,0.5975,0.3357,0.0,35.0,0.5,BROKEN_TOOTH
33.5,0.4362,0.1139,0.0,35.0,0.5,BROKEN_TOOTH
33.6,0.2509,-0.1144,0.0,35.0,0.5,BROKEN_TOOTH
33.7,0.1842,-0.0776,0.0,35.0,0.5,BROKEN_TOOTH
33.8,0.3065,-0.1282,0.0,35.0,0.5,BROKEN_TOOTH
33.9,0.4122,0.0109,0.0,35.0,0.5,BROKEN_TOOTH
34.0,0.5656,0.2422,0.0,35.0,0.5,BROKEN_TOOTH
34.1,0.6549,0.2934,0.0,35.0,0.5,BROKEN_TOOTH
34.2,0.7903,0.3566,0.0,35.0,0.5,BROKEN_TOOTH
34.3,0.5102,0.2019,0.0,35.0,0.5,BROKEN_TOOTH
34.4,0.3448,0.0706,0.0,35.0,0.5,BROKEN_TOOTH
34.5,0.3448,-0.1795,0.0,35.0,0.5,BROKEN_TOOTH
34.6,0.2663,-0.1773,0.0,35.0,0.5,BROKEN_TOOTH
34.7,0.3526,-0.0851,0.0,35.0,0.5,BROKEN_TOOTH
34.8,0.4891,0.0583,5.0,35.0,0.5,BROKEN_TOOTH
34.9,0.6612,0.204,5.0,35.0,0.5,BROKEN_TOOTH
35.0,0.6087,0.3426,5.0,35.0,0.5,BROKEN_TOOTH
35.1,0.6526,0.2445,5.0,35.0,0.5,BROKEN_TOOTH
35.2,0.6102,0.1674,5.0,35.0,0.5,BROKEN_TOOTH
35.3,0.4916,-0.0812,0.0,35.0,0.5,BROKEN_TOOTH
35.4,0.4482,-0.1836,0.0,35.0,0.5,BROKEN_TOOTH
35.5,0.3476,-0.1557,0.0,35.0,0.5,BROKEN_TOOTH
35.6,0.3529,-0.1831,0.0,35.0,0.5,BROKEN_TOOTH
35.7,0.4354,-0.1287,0.0,35.0,0.5,BROKEN_TOOTH
35.8,0.5852,0.1461,0.0,35.0,0.5,BROKEN_TOOTH
35.9,0.663,0.2827,0.0,35.0,0.5,BROKEN_TOOTH
36.0,0.7127,0.2557,0.0,35.0,0.5,BROKEN_TOOTH
36.1,0.5939,0.0606,0.0,35.0,0.5,BROKEN_TOOTH
36.2,0.3764,-0.1038,0.0,35.0,0.5,BROKEN_TOOTH
